,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
1121,9.01E+03,0.6560331,0.2020411,3.247028,1.17E-03,1.55E-02,ENSG00000177628,GBA
386,4.22E+03,0.6537571,0.2347481,2.78493,5.35E-03,4.92E-02,ENSG00000117411,B4GALT2
402,1.21E+04,0.6506656,0.186972,3.480017,5.01E-04,8.03E-03,ENSG00000119383,PTPA
586,6.38E+03,0.6494994,0.2053363,3.163101,1.56E-03,1.94E-02,ENSG00000136699,SMPD4
548,6.48E+03,0.6440475,0.2214625,2.908155,3.64E-03,3.71E-02,ENSG00000133243,BTBD2
649,3.88E+03,0.6425499,0.2278042,2.820624,4.79E-03,4.54E-02,ENSG00000142186,SCYL1
924,2.91E+03,0.639801,0.1982648,3.227003,1.25E-03,1.63E-02,ENSG00000166333,ILK
41,2.32E+04,0.6396189,0.2061109,3.103276,1.91E-03,2.24E-02,ENSG00000030582,GRN
280,1.30E+04,0.6389369,0.1828427,3.494463,4.75E-04,7.70E-03,ENSG00000105699,LSR
180,3.01E+03,0.6365627,0.221832,2.869572,4.11E-03,4.05E-02,ENSG00000099364,FBXL19
508,8.96E+03,0.6352468,0.189968,3.343967,8.26E-04,1.18E-02,ENSG00000130202,NECTIN2
1046,3.56E+04,0.6310021,0.2119405,2.977261,2.91E-03,3.13E-02,ENSG00000172757,CFL1
283,1.22E+03,0.6296967,0.2188755,2.876963,4.02E-03,3.98E-02,ENSG00000105732,ZNF574
1192,1.20E+04,0.6275503,0.2009882,3.122324,1.79E-03,2.15E-02,ENSG00000183010,PYCR1
1097,4.90E+03,0.6235613,0.1716604,3.632527,2.81E-04,5.10E-03,ENSG00000176087,SLC35A4
228,1.84E+04,0.6194293,0.215426,2.875369,4.04E-03,4.00E-02,ENSG00000102996,MMP15
254,1.11E+04,0.6191692,0.1846727,3.352793,8.00E-04,1.15E-02,ENSG00000104805,NUCB1
628,4.42E+03,0.6169766,0.2027723,3.042706,2.34E-03,2.63E-02,ENSG00000140650,PMM2
1010,5.63E+04,0.6161628,0.2121593,2.904246,3.68E-03,3.75E-02,ENSG00000171345,KRT19
479,2.28E+03,0.6060046,0.2058959,2.943257,3.25E-03,3.42E-02,ENSG00000127554,GFER
76,2.25E+03,0.5975741,0.2066405,2.891854,3.83E-03,3.83E-02,ENSG00000065883,CDK13
945,3.71E+03,0.597369,0.1972016,3.02923,2.45E-03,2.73E-02,ENSG00000167632,TRAPPC9
989,1.01E+04,0.5812585,0.2002072,2.903284,3.69E-03,3.76E-02,ENSG00000170296,GABARAP
154,1.12E+04,0.5785476,0.1858508,3.112968,1.85E-03,2.19E-02,ENSG00000089693,MLF2
695,3.31E+03,0.5777357,0.2034228,2.840073,4.51E-03,4.34E-02,ENSG00000145901,TNIP1
1212,1.03E+05,0.5640857,0.1900296,2.968409,2.99E-03,3.20E-02,ENSG00000184009,ACTG1
1004,2.53E+03,0.5432705,0.1854326,2.929747,3.39E-03,3.54E-02,ENSG00000171148,TADA3
499,5.58E+03,0.5375157,0.1902467,2.825362,4.72E-03,4.49E-02,ENSG00000129354,AP1M2
1065,3.18E+04,0.5333736,0.1646848,3.238753,1.20E-03,1.58E-02,ENSG00000173801,JUP
352,4.12E+03,-0.5048146,0.1770952,-2.850527,4.36E-03,4.24E-02,ENSG00000113282,CLINT1
1313,2.51E+03,-0.5083054,0.1805706,-2.814996,4.88E-03,4.59E-02,ENSG00000196526,AFAP1
656,3.27E+04,-0.5122118,0.1769635,-2.894449,3.80E-03,3.81E-02,ENSG00000142949,PTPRF
824,1.23E+04,-0.5214905,0.1587063,-3.285883,1.02E-03,1.38E-02,ENSG00000160679,CHTOP
18,3.80E+03,-0.5268093,0.1833085,-2.873895,4.05E-03,4.01E-02,ENSG00000008083,JARID2
293,4.12E+03,-0.5392077,0.1711844,-3.149864,1.63E-03,2.00E-02,ENSG00000107104,KANK1
1577,7.70E+03,-0.5528971,0.1613273,-3.427176,6.10E-04,9.38E-03,ENSG00000253719,ATXN7L3B
300,5.46E+03,-0.5529801,0.1820302,-3.037849,2.38E-03,2.67E-02,ENSG00000107929,LARP4B
570,2.16E+03,-0.5610249,0.1947784,-2.880324,3.97E-03,3.95E-02,ENSG00000135525,MAP7
412,3.49E+03,-0.5777765,0.2016726,-2.864924,4.17E-03,4.09E-02,ENSG00000120256,LRP11
126,2.99E+03,-0.5797044,0.1771488,-3.272415,1.07E-03,1.44E-02,ENSG00000083168,KAT6A
820,5.98E+03,-0.5818484,0.1841454,-3.159723,1.58E-03,1.96E-02,ENSG00000160294,MCM3AP
460,8.80E+03,-0.5823294,0.1632629,-3.56682,3.61E-04,6.22E-03,ENSG00000125398,SOX9
553,7.19E+03,-0.5857333,0.1862116,-3.145525,1.66E-03,2.02E-02,ENSG00000134243,SORT1
