baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl_gene_id,DE_comparison,gene_symbol,chr
818.92,-4.87,1.03,-4.71,0,9e-05,ENSG00000184983,Cmet_Bpri,NDUFA6,22
146.23,2.25,0.65,3.46,0.00055,0.00718,ENSG00000184988,Cmet_Bpri,TMEM106A,17
1155.74,0.87,0.28,3.1,0.00191,0.0179,ENSG00000184992,Cmet_Bpri,BRI3BP,12
4781.88,-1.09,0.31,-3.49,0.00048,0.00648,ENSG00000185000,Cmet_Bpri,DGAT1,8
340.21,-1.22,0.3,-4,6e-05,0.00127,ENSG00000185015,Cmet_Bpri,CA13,8
618.98,-0.76,0.23,-3.34,0.00084,0.00999,ENSG00000185022,Cmet_Bpri,MAFF,22
72.15,1.23,0.46,2.66,0.00774,0.04748,ENSG00000185070,Cmet_Bpri,FLRT2,14
141.52,1.63,0.36,4.5,1e-05,2e-04,ENSG00000185090,Cmet_Bpri,MANEAL,1
80.67,-1.42,0.45,-3.18,0.00148,0.01489,ENSG00000185112,Cmet_Bpri,FAM43A,3
276.63,-4.77,1.17,-4.09,4e-05,0.00094,ENSG00000185115,Cmet_Bpri,NSMCE3,15
982.44,-0.77,0.28,-2.77,0.00557,0.03788,ENSG00000185127,Cmet_Bpri,C6orf120,6
620.46,0.7,0.25,2.78,0.00536,0.03691,ENSG00000185133,Cmet_Bpri,INPP5J,22
14.88,-5.87,1.15,-5.09,0,2e-05,ENSG00000185177,Cmet_Bpri,ZNF479,7
9913,1.63,0.43,3.82,0.00013,0.00239,ENSG00000185189,Cmet_Bpri,NRBP2,8
147.28,-1.54,0.41,-3.74,0.00018,0.00308,ENSG00000185215,Cmet_Bpri,TNFAIP2,14
1212.7,-0.83,0.29,-2.85,0.0043,0.03184,ENSG00000185238,Cmet_Bpri,PRMT3,11
24.01,7.68,1.69,4.55,1e-05,0.00016,ENSG00000185271,Cmet_Bpri,KLHL33,14
964.97,1.05,0.37,2.84,0.00449,0.03273,ENSG00000185274,Cmet_Bpri,GALNT17,7
1546.27,0.66,0.24,2.73,0.00626,0.04123,ENSG00000185298,Cmet_Bpri,CCDC137,17
385.3,-1.38,0.43,-3.21,0.00132,0.01373,ENSG00000185305,Cmet_Bpri,ARL15,5
1851.65,9.12,1.26,7.22,0,0,ENSG00000185340,Cmet_Bpri,GAS2L1,22
284.04,5.08,0.74,6.91,0,0,ENSG00000185352,Cmet_Bpri,HS6ST3,13
24.25,7.69,1.75,4.4,1e-05,3e-04,ENSG00000185372,Cmet_Bpri,OR2V1,5
791.86,1.83,0.38,4.85,0,5e-05,ENSG00000185379,Cmet_Bpri,RAD51D,17
478.65,0.63,0.22,2.8,0.00506,0.03547,ENSG00000185442,Cmet_Bpri,FAM174B,15
1343.46,-2.23,0.52,-4.32,2e-05,0.00041,ENSG00000185479,Cmet_Bpri,KRT6B,12
49592.37,5.28,1.02,5.19,0,1e-05,ENSG00000185499,Cmet_Bpri,MUC1,1
184.44,-3.31,0.7,-4.72,0,8e-05,ENSG00000185507,Cmet_Bpri,IRF7,11
138.08,-3.87,0.49,-7.88,0,0,ENSG00000185522,Cmet_Bpri,LMNTD2,11
3733.28,-2.59,0.33,-7.94,0,0,ENSG00000185559,Cmet_Bpri,DLK1,14
306.96,2.75,0.58,4.78,0,7e-05,ENSG00000185561,Cmet_Bpri,TLCD2,17
5244.47,1.82,0.4,4.56,1e-05,0.00016,ENSG00000185585,Cmet_Bpri,OLFML2A,9
769.48,1.29,0.46,2.82,0.00481,0.03435,ENSG00000185684,Cmet_Bpri,EP400NL,12
329.91,-1.58,0.47,-3.34,0.00083,0.00993,ENSG00000185716,Cmet_Bpri,C16orf52,16
44.11,1.56,0.54,2.87,0.00417,0.03112,ENSG00000185736,Cmet_Bpri,ADARB2,10
778.42,0.97,0.31,3.12,0.00183,0.01743,ENSG00000185753,Cmet_Bpri,CXorf38,X
201.09,1.34,0.4,3.33,0.00086,0.01013,ENSG00000185760,Cmet_Bpri,KCNQ5,6
67,1.84,0.65,2.82,0.00483,0.03443,ENSG00000185761,Cmet_Bpri,ADAMTSL5,19
19.98,-4.1,0.98,-4.2,3e-05,0.00063,ENSG00000185774,Cmet_Bpri,KCNIP4,4
71.01,-1.56,0.56,-2.81,0.00497,0.03503,ENSG00000185823,Cmet_Bpri,NPAP1,15
472.48,-1.28,0.4,-3.23,0.00123,0.01308,ENSG00000185829,Cmet_Bpri,ARL17A,17
76.37,-2.53,0.71,-3.55,0.00038,0.00551,ENSG00000185885,Cmet_Bpri,IFITM1,11
184.08,1.91,0.55,3.48,5e-04,0.00676,ENSG00000185900,Cmet_Bpri,POMK,8
125.55,4.95,1.32,3.77,0.00017,0.00283,ENSG00000185985,Cmet_Bpri,SLITRK2,X
3525.68,5.68,1.03,5.54,0,0,ENSG00000186010,Cmet_Bpri,NDUFA13,19
2419.31,-2.09,0.28,-7.56,0,0,ENSG00000186184,Cmet_Bpri,POLR1D,13
1536.05,1.27,0.34,3.69,0.00022,0.00362,ENSG00000186185,Cmet_Bpri,KIF18B,17
167.76,1.64,0.34,4.79,0,6e-05,ENSG00000186212,Cmet_Bpri,SOWAHB,4
359.55,1.24,0.38,3.22,0.00128,0.01345,ENSG00000186230,Cmet_Bpri,ZNF749,19
149.84,1.19,0.41,2.89,0.00387,0.02952,ENSG00000186314,Cmet_Bpri,PRELID2,5
1392.57,0.77,0.21,3.57,0.00036,0.00522,ENSG00000186318,Cmet_Bpri,BACE1,11
4945.19,2.49,0.43,5.8,0,0,ENSG00000186350,Cmet_Bpri,RXRA,9
16.29,-2.76,0.81,-3.41,0.00065,0.0081,ENSG00000186367,Cmet_Bpri,KIAA1024L,5
1713.44,-1.17,0.32,-3.67,0.00025,0.00389,ENSG00000186395,Cmet_Bpri,KRT10,17
310.47,1.72,0.46,3.79,0.00015,0.00267,ENSG00000186409,Cmet_Bpri,CCDC30,1
9.3,-5.27,1.33,-3.97,7e-05,0.00145,ENSG00000186431,Cmet_Bpri,FCAR,19
35.79,6.84,2.27,3.01,0.0026,0.02232,ENSG00000186439,Cmet_Bpri,TRDN,6
77.65,1.62,0.55,2.94,0.00327,0.02623,ENSG00000186452,Cmet_Bpri,TMPRSS12,12
183.01,-1,0.31,-3.19,0.0014,0.01435,ENSG00000186496,Cmet_Bpri,ZNF396,18
59.04,-1.61,0.59,-2.73,0.00628,0.0413,ENSG00000186529,Cmet_Bpri,CYP4F3,19
1281.48,-0.68,0.24,-2.8,0.00514,0.03586,ENSG00000186567,Cmet_Bpri,CEACAM19,19
1094.1,2.36,0.45,5.27,0,1e-05,ENSG00000186638,Cmet_Bpri,KIF24,9
62.43,-2.08,0.61,-3.42,0.00062,0.00782,ENSG00000186652,Cmet_Bpri,PRG2,11
4749.38,0.53,0.19,2.85,0.00442,0.03243,ENSG00000186716,Cmet_Bpri,BCR,22
77.38,6.85,1.69,4.05,5e-05,0.00108,ENSG00000186723,Cmet_Bpri,OR10H1,19
2084.93,1.57,0.42,3.75,0.00018,0.00299,ENSG00000186812,Cmet_Bpri,ZNF397,18
6.93,-6.09,1.72,-3.55,0.00039,0.00557,ENSG00000186818,Cmet_Bpri,LILRB4,19
34.35,2.63,0.74,3.55,0.00038,0.00546,ENSG00000186854,Cmet_Bpri,TRABD2A,2
3748.56,0.88,0.26,3.35,8e-04,0.00957,ENSG00000186918,Cmet_Bpri,ZNF395,8
934.06,12.97,2.21,5.87,0,0,ENSG00000186919,Cmet_Bpri,ZACN,17
22.18,7.56,1.75,4.32,2e-05,4e-04,ENSG00000186976,Cmet_Bpri,EFCAB6,22
4.65,5.3,1.95,2.72,0.0066,0.04274,ENSG00000187037,Cmet_Bpri,GPR141,7
22.38,4.11,1.11,3.72,2e-04,0.00328,ENSG00000187066,Cmet_Bpri,TMEM262,11
196.75,1.62,0.55,2.92,0.00348,0.02744,ENSG00000187134,Cmet_Bpri,AKR1C1,10
168.53,-3.46,0.54,-6.47,0,0,ENSG00000187193,Cmet_Bpri,MT1X,16
2044.81,0.55,0.21,2.65,0.00794,0.04833,ENSG00000187210,Cmet_Bpri,GCNT1,9
1711.96,-0.84,0.31,-2.76,0.00573,0.03859,ENSG00000187257,Cmet_Bpri,RSBN1L,7
129.79,-2.64,0.38,-6.91,0,0,ENSG00000187288,Cmet_Bpri,CIDEC,3
336.71,-1.41,0.44,-3.24,0.00121,0.01297,ENSG00000187498,Cmet_Bpri,COL4A1,13
205.05,-1.25,0.35,-3.61,0.00031,0.00462,ENSG00000187601,Cmet_Bpri,MAGEH1,X
2280.16,1.13,0.36,3.12,0.00184,0.01749,ENSG00000187605,Cmet_Bpri,TET3,2
94.16,-2.96,0.57,-5.2,0,1e-05,ENSG00000187608,Cmet_Bpri,ISG15,1
25.53,7.77,1.74,4.47,1e-05,0.00023,ENSG00000187664,Cmet_Bpri,HAPLN4,19
16.88,-1.94,0.6,-3.22,0.00126,0.01327,ENSG00000187688,Cmet_Bpri,TRPV2,17
9.29,6.3,1.73,3.64,0.00027,0.00418,ENSG00000187730,Cmet_Bpri,GABRD,1
190.97,-1.59,0.23,-6.82,0,0,ENSG00000187775,Cmet_Bpri,DNAH17,17
411.45,1.74,0.5,3.49,0.00048,0.00648,ENSG00000187792,Cmet_Bpri,ZNF70,22
1630.93,0.97,0.3,3.21,0.00134,0.01393,ENSG00000187796,Cmet_Bpri,CARD9,9
10.38,6.46,1.78,3.62,0.00029,0.00447,ENSG00000187857,Cmet_Bpri,OR6C75,12
43.81,8.55,1.72,4.96,0,3e-05,ENSG00000187905,Cmet_Bpri,LRRC74B,22
49.97,-5.03,1.41,-3.56,0.00038,0.0054,ENSG00000187942,Cmet_Bpri,LDLRAD2,1
8949.3,1.08,0.24,4.56,1e-05,0.00016,ENSG00000187954,Cmet_Bpri,CYHR1,8
268.45,2.26,0.51,4.41,1e-05,0.00029,ENSG00000187994,Cmet_Bpri,RINL,19
15.47,7.04,1.82,3.88,0.00011,0.00197,ENSG00000187997,Cmet_Bpri,C17orf99,17
340.2,-1.6,0.51,-3.11,0.00185,0.01753,ENSG00000188010,Cmet_Bpri,MORN2,2
294.15,2.04,0.49,4.14,4e-05,8e-04,ENSG00000188033,Cmet_Bpri,ZNF490,19
723.14,0.9,0.31,2.87,0.00414,0.03101,ENSG00000188130,Cmet_Bpri,MAPK12,22
138.9,1.39,0.44,3.14,0.00172,0.01668,ENSG00000188167,Cmet_Bpri,TMPPE,3
888.41,-0.81,0.3,-2.7,0.00698,0.04428,ENSG00000188177,Cmet_Bpri,ZC3H6,2
57.25,2.2,0.68,3.23,0.00124,0.01315,ENSG00000188211,Cmet_Bpri,NCR3LG1,11
2213.5,-1.36,0.42,-3.27,0.00106,0.01175,ENSG00000188243,Cmet_Bpri,COMMD6,13
3398.3,-1.12,0.34,-3.29,0.00101,0.01135,ENSG00000188290,Cmet_Bpri,HES4,1
514.24,-1.25,0.35,-3.61,0.00031,0.00467,ENSG00000188343,Cmet_Bpri,FAM92A,8
3501.29,0.69,0.22,3.2,0.00136,0.0141,ENSG00000188352,Cmet_Bpri,FOCAD,9
2120.88,0.77,0.22,3.42,0.00063,0.00796,ENSG00000188522,Cmet_Bpri,FAM83G,17
3419.25,1.2,0.33,3.64,0.00027,0.00418,ENSG00000188549,Cmet_Bpri,C15orf52,15
4533.5,0.79,0.21,3.75,0.00018,0.00296,ENSG00000188554,Cmet_Bpri,NBR1,17
64.19,9.1,1.99,4.56,1e-05,0.00016,ENSG00000188558,Cmet_Bpri,OR2G6,1
40.11,2.72,0.85,3.21,0.00134,0.01393,ENSG00000188629,Cmet_Bpri,ZNF177,19
1658.19,0.89,0.26,3.47,0.00051,0.00686,ENSG00000188636,Cmet_Bpri,RTL6,22
18.83,3.07,1.11,2.76,0.00574,0.03864,ENSG00000188676,Cmet_Bpri,IDO2,8
24.83,2.25,0.75,2.99,0.00276,0.02323,ENSG00000188710,Cmet_Bpri,QRFP,9
535.56,1.54,0.54,2.83,0.00466,0.03368,ENSG00000188738,Cmet_Bpri,FSIP2,2
16.05,2.33,0.86,2.7,0.00693,0.04408,ENSG00000188761,Cmet_Bpri,BCL2L15,1
120.76,2.19,0.55,3.97,7e-05,0.00146,ENSG00000188766,Cmet_Bpri,SPRED3,19
826.4,0.66,0.22,3.06,0.00223,0.01991,ENSG00000188807,Cmet_Bpri,TMEM201,1
998.26,1.24,0.42,2.94,0.00332,0.02652,ENSG00000188818,Cmet_Bpri,ZDHHC11,5
808.11,0.91,0.34,2.68,0.00736,0.04603,ENSG00000188827,Cmet_Bpri,SLX4,16
5974.51,0.62,0.22,2.78,0.00542,0.03722,ENSG00000188895,Cmet_Bpri,MSL1,17
692.55,0.84,0.25,3.33,0.00087,0.0102,ENSG00000188917,Cmet_Bpri,TRMT2B,X
75.74,-5,1.41,-3.55,0.00039,0.00553,ENSG00000188931,Cmet_Bpri,CFAP126,1
138.36,-1.61,0.6,-2.67,0.00762,0.047,ENSG00000188958,Cmet_Bpri,UTS2B,3
3841.11,-1,0.35,-2.87,0.00415,0.03104,ENSG00000188994,Cmet_Bpri,ZNF292,6
100.52,-1.16,0.31,-3.79,0.00015,0.00267,ENSG00000189058,Cmet_Bpri,APOD,3
3243.22,1.03,0.27,3.81,0.00014,0.00246,ENSG00000189120,Cmet_Bpri,SP6,17
181.05,2.22,0.56,3.97,7e-05,0.00145,ENSG00000189157,Cmet_Bpri,FAM47E,4
331.5,-1.26,0.33,-3.86,0.00012,0.00211,ENSG00000189190,Cmet_Bpri,ZNF600,19
4556.05,1.03,0.22,4.64,0,0.00011,ENSG00000189241,Cmet_Bpri,TSPYL1,6
1093.07,-1.17,0.43,-2.74,0.00612,0.04053,ENSG00000189292,Cmet_Bpri,ALKAL2,2
10.6,6.5,1.89,3.43,6e-04,0.00769,ENSG00000189367,Cmet_Bpri,KIAA0408,6
1704.56,-1.19,0.44,-2.7,0.00692,0.04407,ENSG00000189377,Cmet_Bpri,CXCL17,19
288.5,3.63,0.67,5.41,0,0,ENSG00000189420,Cmet_Bpri,ZFP92,X
30.05,3.11,0.75,4.15,3e-05,0.00077,ENSG00000189433,Cmet_Bpri,GJB4,1
774.2,1.04,0.32,3.23,0.00125,0.01316,ENSG00000196116,Cmet_Bpri,TDRD7,9
14.72,6.97,1.84,3.79,0.00015,0.00261,ENSG00000196119,Cmet_Bpri,OR8A1,11
1669.35,1.16,0.41,2.84,0.00449,0.03275,ENSG00000196123,Cmet_Bpri,KIAA0895L,16
1320.3,-1.42,0.46,-3.09,0.00201,0.0186,ENSG00000196126,Cmet_Bpri,HLA-DRB1,6
5.71,-3.57,1.06,-3.36,0.00078,0.00938,ENSG00000196132,Cmet_Bpri,MYT1,20
2474.39,-2.57,0.44,-5.83,0,0,ENSG00000196136,Cmet_Bpri,SERPINA3,14
153.18,-1.03,0.3,-3.43,6e-04,0.00764,ENSG00000196139,Cmet_Bpri,AKR1C3,10
376.83,-1.2,0.36,-3.37,0.00074,0.00908,ENSG00000196154,Cmet_Bpri,S100A4,1
8.43,6.16,1.87,3.3,0.00097,0.01103,ENSG00000196184,Cmet_Bpri,OR10J1,1
8.42,6.16,1.82,3.39,7e-04,0.00872,ENSG00000196341,Cmet_Bpri,OR8D1,11
5474.13,0.71,0.25,2.89,0.00389,0.02959,ENSG00000196363,Cmet_Bpri,WDR5,9
4803.68,0.58,0.2,2.86,0.00427,0.03175,ENSG00000196365,Cmet_Bpri,LONP1,19
1049.92,-0.91,0.29,-3.18,0.00149,0.01494,ENSG00000196387,Cmet_Bpri,ZNF140,12
9974.97,0.93,0.24,3.89,1e-04,0.00188,ENSG00000196411,Cmet_Bpri,EPHB4,7
813.86,2.22,0.49,4.49,1e-05,0.00021,ENSG00000196465,Cmet_Bpri,MYL6B,12
150.98,-1.05,0.31,-3.42,0.00063,0.00798,ENSG00000196482,Cmet_Bpri,ESRRG,1
536.6,1.11,0.38,2.92,0.00349,0.0275,ENSG00000196502,Cmet_Bpri,SULT1A1,16
3037.79,-2.08,0.31,-6.82,0,0,ENSG00000196504,Cmet_Bpri,PRPF40A,2
13842.79,1.1,0.33,3.38,0.00073,0.00896,ENSG00000196535,Cmet_Bpri,MYO18A,17
341.9,-1.36,0.45,-2.99,0.00282,0.02358,ENSG00000196542,Cmet_Bpri,SPTSSB,3
203.39,-3.55,0.51,-7,0,0,ENSG00000196565,Cmet_Bpri,HBG2,11
8.38,-3.97,1.16,-3.43,6e-04,0.00768,ENSG00000196581,Cmet_Bpri,AJAP1,1
625.29,-1.01,0.33,-3.11,0.00188,0.01777,ENSG00000196636,Cmet_Bpri,SDHAF3,7
278.2,-1.16,0.39,-2.98,0.00291,0.02407,ENSG00000196653,Cmet_Bpri,ZNF502,3
796.88,0.64,0.22,2.89,0.0039,0.02964,ENSG00000196663,Cmet_Bpri,TECPR2,14
18.03,-2.56,0.63,-4.09,4e-05,0.00096,ENSG00000196666,Cmet_Bpri,FAM180B,11
2398.77,1.44,0.48,2.99,0.00282,0.02358,ENSG00000196670,Cmet_Bpri,ZFP62,5
339.36,2.01,0.59,3.4,0.00067,0.00835,ENSG00000196684,Cmet_Bpri,HSH2D,19
3329.09,3.37,0.48,7.01,0,0,ENSG00000196700,Cmet_Bpri,ZNF512B,20
4089.82,-3.38,0.52,-6.48,0,0,ENSG00000196715,Cmet_Bpri,VKORC1L1,7
375.45,0.82,0.3,2.72,0.00661,0.04277,ENSG00000196724,Cmet_Bpri,ZNF418,19
101.13,-3,0.42,-7.19,0,0,ENSG00000196735,Cmet_Bpri,HLA-DQA1,6
3398.17,1.96,0.52,3.76,0.00017,0.00287,ENSG00000196739,Cmet_Bpri,COL27A1,9
41.52,8.47,1.74,4.88,0,5e-05,ENSG00000196778,Cmet_Bpri,OR52K1,11
5602.03,0.67,0.24,2.82,0.00477,0.03418,ENSG00000196781,Cmet_Bpri,TLE1,9
4735.28,0.76,0.22,3.39,0.00069,0.00862,ENSG00000196821,Cmet_Bpri,C6orf106,6
5.64,5.58,1.95,2.87,0.00417,0.03112,ENSG00000196832,Cmet_Bpri,OR11G2,14
2163.9,-1.04,0.27,-3.88,1e-04,0.00193,ENSG00000196843,Cmet_Bpri,ARID5A,2
1758.05,1.42,0.41,3.47,0.00051,0.00685,ENSG00000196873,Cmet_Bpri,CBWD3,9
954.88,1.52,0.42,3.59,0.00033,0.00485,ENSG00000196911,Cmet_Bpri,KPNA5,6
39867.22,1.04,0.28,3.74,0.00019,0.00313,ENSG00000196924,Cmet_Bpri,FLNA,X
568.57,0.96,0.35,2.75,0.00594,0.03959,ENSG00000196935,Cmet_Bpri,SRGAP1,12
4440.22,-1.29,0.46,-2.78,0.0054,0.0371,ENSG00000197006,Cmet_Bpri,METTL9,16
322.46,-1.03,0.31,-3.27,0.00108,0.01191,ENSG00000197020,Cmet_Bpri,ZNF100,19
1129.13,1.87,0.47,3.94,8e-05,0.00161,ENSG00000197024,Cmet_Bpri,ZNF398,7
6167.78,1.58,0.24,6.47,0,0,ENSG00000197043,Cmet_Bpri,ANXA6,5
37.16,3.43,0.89,3.84,0.00012,0.00222,ENSG00000197046,Cmet_Bpri,SIGLEC15,18
218.06,-1.22,0.43,-2.8,0.00507,0.03549,ENSG00000197056,Cmet_Bpri,ZMYM1,1
22.91,-3.79,0.81,-4.69,0,9e-05,ENSG00000197061,Cmet_Bpri,HIST1H4C,6
4106.16,0.75,0.28,2.69,0.00708,0.04477,ENSG00000197077,Cmet_Bpri,KIAA1671,22
2690.88,-1.95,0.24,-8.22,0,0,ENSG00000197102,Cmet_Bpri,DYNC1H1,14
4.1,-5.44,1.67,-3.26,0.00111,0.01211,ENSG00000197123,Cmet_Bpri,ZNF679,7
22.12,7.56,1.75,4.32,2e-05,0.00041,ENSG00000197125,Cmet_Bpri,OR8B8,11
2571.55,0.71,0.22,3.32,0.00092,0.01057,ENSG00000197150,Cmet_Bpri,ABCB8,7
235.29,1.59,0.39,4.08,5e-05,0.00098,ENSG00000197168,Cmet_Bpri,NEK5,13
706.4,-1.14,0.35,-3.26,0.00111,0.01211,ENSG00000197223,Cmet_Bpri,C1D,2
791.05,1.06,0.35,3.06,0.0022,0.01974,ENSG00000197256,Cmet_Bpri,KANK2,19
931.78,0.7,0.26,2.67,0.00751,0.04657,ENSG00000197296,Cmet_Bpri,FITM2,20
19215.12,0.95,0.24,3.89,1e-04,0.00192,ENSG00000197321,Cmet_Bpri,SVIL,10
4873.05,0.65,0.24,2.71,0.00676,0.04335,ENSG00000197324,Cmet_Bpri,LRP10,14
1721.66,-0.69,0.22,-3.18,0.00145,0.01467,ENSG00000197329,Cmet_Bpri,PELI1,2
2814.44,0.73,0.26,2.82,0.00476,0.03413,ENSG00000197355,Cmet_Bpri,UAP1L1,9
115.8,1.11,0.37,2.99,0.00275,0.02316,ENSG00000197361,Cmet_Bpri,FBXL22,15
518.4,0.88,0.28,3.12,0.00184,0.01749,ENSG00000197362,Cmet_Bpri,ZNF786,7
54.67,-1.65,0.48,-3.42,0.00062,0.00783,ENSG00000197410,Cmet_Bpri,DCHS2,4
243.67,1.13,0.28,4.03,5e-05,0.00115,ENSG00000197442,Cmet_Bpri,MAP3K5,6
418.52,-0.7,0.21,-3.43,0.00059,0.00764,ENSG00000197483,Cmet_Bpri,ZNF628,19
250.09,1.33,0.43,3.11,0.0019,0.01784,ENSG00000197497,Cmet_Bpri,ZNF665,19
49.07,8.71,2,4.36,1e-05,0.00035,ENSG00000197532,Cmet_Bpri,OR6Y1,1
3205.69,1.72,0.43,4.04,5e-05,0.00112,ENSG00000197563,Cmet_Bpri,PIGN,18
20.78,2.66,0.68,3.88,1e-04,0.00193,ENSG00000197565,Cmet_Bpri,COL4A6,X
3627.59,0.8,0.24,3.27,0.00106,0.01175,ENSG00000197586,Cmet_Bpri,ENTPD6,20
204.33,5.72,1.91,2.99,0.00275,0.0232,ENSG00000197616,Cmet_Bpri,MYH6,14
684.93,1.27,0.29,4.31,2e-05,0.00042,ENSG00000197620,Cmet_Bpri,CXorf40A,X
29675.25,0.65,0.21,3.17,0.00153,0.01524,ENSG00000197622,Cmet_Bpri,CDC42SE1,1
3636.25,-1.24,0.27,-4.66,0,1e-04,ENSG00000197632,Cmet_Bpri,SERPINB2,18
387.32,-0.67,0.23,-2.85,0.00437,0.03215,ENSG00000197647,Cmet_Bpri,ZNF433,19
17437.15,0.72,0.25,2.91,0.00359,0.02809,ENSG00000197694,Cmet_Bpri,SPTAN1,9
146.87,-2.11,0.48,-4.38,1e-05,0.00032,ENSG00000197696,Cmet_Bpri,NMB,15
2106.88,0.86,0.27,3.15,0.00162,0.01601,ENSG00000197702,Cmet_Bpri,PARVA,11
20.41,-3.21,0.72,-4.46,1e-05,0.00023,ENSG00000197721,Cmet_Bpri,CR1L,1
12250.42,-1.06,0.39,-2.71,0.0068,0.04352,ENSG00000197728,Cmet_Bpri,RPS26,12
61.97,-1.94,0.37,-5.28,0,1e-05,ENSG00000197766,Cmet_Bpri,CFD,19
182.78,1.16,0.44,2.64,0.00826,0.04973,ENSG00000197779,Cmet_Bpri,ZNF81,X
763.45,1.25,0.39,3.2,0.00138,0.01419,ENSG00000197816,Cmet_Bpri,CCDC180,9
4.5,5.24,1.93,2.71,0.00674,0.04327,ENSG00000197849,Cmet_Bpri,OR8G1,11
1948.79,0.81,0.29,2.8,0.00516,0.03594,ENSG00000197892,Cmet_Bpri,KIF13B,8
2085.45,14.12,2.27,6.22,0,0,ENSG00000197903,Cmet_Bpri,HIST1H2BK,6
530.23,-1.25,0.39,-3.2,0.0014,0.01432,ENSG00000197930,Cmet_Bpri,ERO1A,14
48.65,-3.51,0.71,-4.94,0,3e-05,ENSG00000197935,Cmet_Bpri,ZNF311,6
6.68,-5.34,1.53,-3.5,0.00047,0.00641,ENSG00000197953,Cmet_Bpri,AADACL2,3
1985.22,2.39,0.55,4.37,1e-05,0.00034,ENSG00000197961,Cmet_Bpri,ZNF121,19
2611.48,1.11,0.4,2.81,0.00498,0.03506,ENSG00000197976,Cmet_Bpri,AKAP17A,X
552.87,1.28,0.38,3.36,0.00079,0.00951,ENSG00000198018,Cmet_Bpri,ENTPD7,10
364.04,3.84,0.86,4.49,1e-05,0.00021,ENSG00000198019,Cmet_Bpri,FCGR1B,1
4.65,-5.72,1.81,-3.17,0.00153,0.01524,ENSG00000198033,Cmet_Bpri,TUBA3C,13
610.72,0.71,0.24,2.93,0.00336,0.02668,ENSG00000198133,Cmet_Bpri,TMEM229B,14
880.7,-1.02,0.36,-2.83,0.00468,0.03378,ENSG00000198160,Cmet_Bpri,MIER1,1
548.68,-0.84,0.31,-2.68,0.00729,0.04562,ENSG00000198168,Cmet_Bpri,SVIP,11
498.82,1.56,0.35,4.49,1e-05,0.00021,ENSG00000198208,Cmet_Bpri,RPS6KL1,14
7384.41,0.64,0.24,2.67,0.00761,0.047,ENSG00000198231,Cmet_Bpri,DDX42,17
1004.96,1.57,0.42,3.73,0.00019,0.00321,ENSG00000198324,Cmet_Bpri,FAM109A,12
6.44,5.78,1.69,3.42,0.00063,0.00795,ENSG00000198354,Cmet_Bpri,DCAF12L2,X
113.96,-1.68,0.52,-3.23,0.00123,0.01305,ENSG00000198417,Cmet_Bpri,MT1F,16
883.06,-0.94,0.31,-3.03,0.00242,0.02123,ENSG00000198435,Cmet_Bpri,NRARP,9
21.43,-2.72,0.61,-4.43,1e-05,0.00027,ENSG00000198483,Cmet_Bpri,ANKRD35,1
8.65,6.19,1.85,3.34,0.00084,0.00995,ENSG00000198488,Cmet_Bpri,B3GNT6,11
25.25,-3.37,0.71,-4.75,0,8e-05,ENSG00000198502,Cmet_Bpri,HLA-DRB5,6
279.09,1.37,0.33,4.15,3e-05,0.00078,ENSG00000198513,Cmet_Bpri,ATL1,14
931.87,-0.84,0.3,-2.79,0.0053,0.0366,ENSG00000198521,Cmet_Bpri,ZNF43,19
1055.3,-0.8,0.26,-3.09,0.00202,0.01863,ENSG00000198551,Cmet_Bpri,ZNF627,19
25534.91,0.8,0.2,4.05,5e-05,0.00108,ENSG00000198561,Cmet_Bpri,CTNND1,11
2919.84,-3.83,0.83,-4.59,0,0.00014,ENSG00000198563,Cmet_Bpri,DDX39B,6
1200.49,1.62,0.39,4.19,3e-05,0.00066,ENSG00000198585,Cmet_Bpri,NUDT16,3
1381.79,8.34,1.33,6.27,0,0,ENSG00000198626,Cmet_Bpri,RYR2,1
36.07,-1.91,0.6,-3.21,0.00131,0.01368,ENSG00000198643,Cmet_Bpri,FAM3D,3
160.85,-1.27,0.39,-3.25,0.00116,0.01255,ENSG00000198682,Cmet_Bpri,PAPSS2,10
224.32,0.94,0.33,2.9,0.00374,0.02882,ENSG00000198721,Cmet_Bpri,ECI2,6
6104.21,1.21,0.26,4.62,0,0.00012,ENSG00000198722,Cmet_Bpri,UNC13B,9
627.44,1.83,0.51,3.6,0.00032,0.00482,ENSG00000198743,Cmet_Bpri,SLC5A3,21
11586.03,1.2,0.44,2.71,0.00672,0.04318,ENSG00000198753,Cmet_Bpri,PLXNB3,X
317.23,1.2,0.32,3.78,0.00016,0.00275,ENSG00000198756,Cmet_Bpri,COLGALT2,1
7435.95,1.29,0.38,3.36,0.00077,0.0093,ENSG00000198771,Cmet_Bpri,RCSD1,1
1596.77,0.69,0.26,2.68,0.00734,0.0459,ENSG00000198793,Cmet_Bpri,MTOR,1
306.4,1.12,0.4,2.81,0.00493,0.03493,ENSG00000198794,Cmet_Bpri,SCAMP5,15
383.06,-2.96,0.95,-3.1,0.00193,0.01804,ENSG00000198825,Cmet_Bpri,INPP5F,10
1030.44,-0.78,0.24,-3.28,0.00103,0.0115,ENSG00000198832,Cmet_Bpri,SELENOM,22
3884.65,-0.71,0.25,-2.91,0.00364,0.02829,ENSG00000198833,Cmet_Bpri,UBE2J1,6
