chr,cell_id,mean_reads,mean_copy,clone_id
10,SA919X7XB05691-A96204B-R45-C39,263.08,2.91,B
10,SA919X7XB05691-A96204B-R45-C40,184.59,2.82,B
10,SA919X7XB05691-A96204B-R45-C43,206.44,3.03,B
10,SA919X7XB05691-A96204B-R45-C47,198.48,2.99,B
10,SA919X7XB05691-A96204B-R45-C51,175.79,3.01,B
10,SA919X7XB05691-A96204B-R45-C61,196,3,B
10,SA919X7XB05691-A96204B-R45-C62,187.29,2.95,B
10,SA919X7XB05691-A96204B-R45-C63,219.19,2.93,B
10,SA919X7XB05691-A96204B-R45-C64,165.38,2.93,B
10,SA919X7XB05691-A96204B-R45-C66,199.29,2.93,B
10,SA919X7XB05691-A96204B-R45-C67,166.73,2.92,B
10,SA919X7XB05691-A96204B-R45-C69,152.89,2.85,B
10,SA919X7XB05691-A96204B-R46-C30,207.83,2.74,B
10,SA919X7XB05691-A96204B-R46-C31,251.06,2.99,B
10,SA919X7XB05691-A96204B-R46-C33,156.92,3.13,B
10,SA919X7XB05691-A96204B-R46-C36,148.79,2.95,B
10,SA919X7XB05691-A96204B-R46-C38,207.49,2.96,B
10,SA919X7XB05691-A96204B-R46-C41,254.17,2.9,B
10,SA919X7XB05691-A96204B-R46-C47,235.94,2.92,B
10,SA919X7XB05691-A96204B-R46-C49,207.25,2.94,B
10,SA919X7XB05691-A96204B-R46-C52,206.4,2.94,B
10,SA919X7XB05691-A96204B-R46-C56,255.79,2.91,B
10,SA919X7XB05691-A96204B-R46-C57,254.71,2.97,B
10,SA919X7XB05691-A96204B-R46-C59,238.38,3.02,B
10,SA919X7XB05691-A96204B-R46-C62,179.19,2.89,B
10,SA919X7XB05691-A96204B-R46-C66,244.21,2.95,B
10,SA919X7XB05691-A96204B-R46-C67,189.7,3,B
10,SA919X7XB05691-A96204B-R46-C68,236.24,2.97,B
10,SA919X7XB05691-A96204B-R46-C70,233.71,2.96,B
10,SA919X7XB05691-A96204B-R47-C08,161.49,2.95,B
10,SA919X7XB05691-A96204B-R47-C11,168.27,2.96,B
10,SA919X7XB05691-A96204B-R47-C13,264.49,2.96,B
10,SA919X7XB05691-A96204B-R47-C14,170.68,3.04,B
10,SA919X7XB05691-A96204B-R47-C17,189.27,2.92,B
10,SA919X7XB05691-A96204B-R47-C20,179.4,2.9,B
10,SA919X7XB05691-A96204B-R47-C21,140.71,2.96,B
10,SA919X7XB05691-A96204B-R47-C22,172.05,2.91,B
10,SA919X7XB05691-A96204B-R47-C24,272.76,2.84,B
10,SA919X7XB05691-A96204B-R47-C28,172.67,2.87,B
10,SA919X7XB05691-A96204B-R47-C30,157.83,2.94,B
10,SA919X7XB05691-A96204B-R47-C31,176.32,2.95,B
10,SA919X7XB05691-A96204B-R47-C32,174.6,2.95,B
10,SA919X7XB05691-A96204B-R47-C33,151.97,3,B
10,SA919X7XB05691-A96204B-R47-C35,155.46,2.89,B
10,SA919X7XB05691-A96204B-R47-C40,158.52,2.97,B
10,SA919X7XB05691-A96204B-R47-C41,154.51,2.93,B
10,SA919X7XB05691-A96204B-R47-C42,179.38,2.98,B
10,SA919X7XB05691-A96204B-R47-C45,119.02,2.92,B
10,SA919X7XB05691-A96204B-R47-C46,181.03,2.84,B
10,SA919X7XB05691-A96204B-R47-C47,174.06,2.96,B
10,SA919X7XB05691-A96204B-R47-C48,161.98,2.82,B
10,SA919X7XB05691-A96204B-R47-C49,211.49,2.91,B
10,SA919X7XB05691-A96204B-R47-C50,149.51,2.92,B
10,SA919X7XB05691-A96204B-R47-C52,102.62,2.96,B
10,SA919X7XB05691-A96204B-R47-C59,178.76,2.95,B
10,SA919X7XB05691-A96204B-R47-C64,136.81,2.67,B
10,SA919X7XB05691-A96204B-R47-C65,118.49,2.95,B
10,SA919X7XB05691-A96204B-R47-C66,116.11,2.95,B
10,SA919X7XB05691-A96204B-R47-C67,163.98,3.08,B
10,SA919X7XB05691-A96204B-R47-C69,119.52,2.86,B
10,SA919X7XB05691-A96204B-R47-C70,239.81,2.96,B
10,SA919X7XB05691-A96204B-R48-C09,213.24,2.89,B
10,SA919X7XB05691-A96204B-R48-C10,177.6,2.97,B
10,SA919X7XB05691-A96204B-R48-C11,191.9,2.86,B
10,SA919X7XB05691-A96204B-R48-C12,195.27,2.82,B
10,SA919X7XB05691-A96204B-R48-C14,198.4,2.8,B
10,SA919X7XB05691-A96204B-R48-C15,237.68,2.98,B
10,SA919X7XB05691-A96204B-R48-C19,260.87,2.99,B
10,SA919X7XB05691-A96204B-R48-C21,212.7,2.98,B
10,SA919X7XB05691-A96204B-R48-C22,223.76,2.97,B
10,SA919X7XB05691-A96204B-R48-C23,251.16,2.94,B
10,SA919X7XB05691-A96204B-R48-C28,216.54,2.81,B
10,SA919X7XB05691-A96204B-R48-C30,188.97,2.86,B
10,SA919X7XB05691-A96204B-R48-C34,125.49,2.93,B
10,SA919X7XB05691-A96204B-R48-C35,209.4,2.93,B
10,SA919X7XB05691-A96204B-R48-C38,177,2.95,B
10,SA919X7XB05691-A96204B-R48-C43,226.05,2.96,B
10,SA919X7XB05691-A96204B-R48-C48,222.67,2.97,B
10,SA919X7XB05691-A96204B-R48-C51,237.65,2.99,B
10,SA919X7XB05691-A96204B-R48-C55,203.75,2.91,B
10,SA919X7XB05691-A96204B-R48-C56,213.6,2.86,B
10,SA919X7XB05691-A96204B-R48-C57,225.92,2.89,B
10,SA919X7XB05691-A96204B-R48-C58,165.08,2.88,B
10,SA919X7XB05691-A96204B-R48-C60,263.98,2.95,B
10,SA919X7XB05691-A96204B-R49-C12,171.97,2.96,B
10,SA919X7XB05691-A96204B-R49-C17,212.03,3,B
10,SA919X7XB05691-A96204B-R49-C21,145.57,2.64,B
10,SA919X7XB05691-A96204B-R49-C24,250.06,2.95,B
10,SA919X7XB05691-A96204B-R49-C25,141.63,2.87,B
10,SA919X7XB05691-A96204B-R49-C28,191.73,2.9,B
10,SA919X7XB05691-A96204B-R49-C31,211.44,2.94,B
10,SA919X7XB05691-A96204B-R49-C32,193.63,2.88,B
10,SA919X7XB05691-A96204B-R49-C33,127.14,2.89,B
10,SA919X7XB05691-A96204B-R49-C35,198.83,3.04,B
10,SA919X7XB05691-A96204B-R49-C36,96.89,2.98,B
10,SA919X7XB05691-A96204B-R49-C37,164.19,3.01,B
10,SA919X7XB05691-A96204B-R49-C40,241.37,2.97,B
10,SA919X7XB05691-A96204B-R49-C42,169.3,2.87,B
10,SA919X7XB05691-A96204B-R49-C44,190.35,2.79,B
10,SA919X7XB05691-A96204B-R49-C46,167.03,3,B
10,SA919X7XB05691-A96204B-R49-C48,185.02,2.91,B
10,SA919X7XB05691-A96204B-R49-C50,155.02,2.91,B
10,SA919X7XB05691-A96204B-R49-C51,170.78,2.98,B
10,SA919X7XB05691-A96204B-R49-C69,194.27,3,B
10,SA919X7XB05691-A96204B-R50-C07,235.73,2.92,B
10,SA919X7XB05691-A96204B-R50-C08,185.76,2.95,B
10,SA919X7XB05691-A96204B-R50-C12,180.59,2.95,B
10,SA919X7XB05691-A96204B-R50-C17,202.29,2.9,B
10,SA919X7XB05691-A96204B-R50-C18,124.1,2.86,B
10,SA919X7XB05691-A96204B-R50-C20,146.44,2.73,B
10,SA919X7XB05691-A96204B-R50-C24,266.84,3.04,B
10,SA919X7XB05691-A96204B-R50-C26,160.94,3.07,B
10,SA919X7XB05691-A96204B-R50-C27,116.46,2.83,B
10,SA919X7XB05691-A96204B-R50-C28,182.14,2.95,B
10,SA919X7XB05691-A96204B-R50-C29,180.24,3.02,B
10,SA919X7XB05691-A96204B-R50-C31,168.11,2.87,B
10,SA919X7XB05691-A96204B-R50-C32,173.97,3,B
10,SA919X7XB05691-A96204B-R50-C35,179.48,3.01,B
10,SA919X7XB05691-A96204B-R50-C37,130.9,2.83,B
10,SA919X7XB05691-A96204B-R50-C38,132.79,2.87,B
10,SA919X7XB05691-A96204B-R50-C41,162.41,3,B
10,SA919X7XB05691-A96204B-R50-C46,185.9,2.94,B
10,SA919X7XB05691-A96204B-R50-C48,150.73,2.89,B
10,SA919X7XB05691-A96204B-R50-C54,155.05,2.78,B
10,SA919X7XB05691-A96204B-R50-C60,184.02,2.76,B
10,SA919X7XB05691-A96204B-R50-C67,103.76,2.89,B
10,SA919X7XB05691-A96204B-R50-C68,135.3,3.07,B
10,SA919X7XB05691-A96204B-R51-C13,257.24,2.96,B
10,SA919X7XB05691-A96204B-R51-C15,199.19,2.95,B
10,SA919X7XB05691-A96204B-R51-C18,137.33,2.93,B
10,SA919X7XB05691-A96204B-R51-C19,123.65,2.8,B
10,SA919X7XB05691-A96204B-R51-C21,150.57,2.96,B
10,SA919X7XB05691-A96204B-R51-C24,206.03,2.98,B
10,SA919X7XB05691-A96204B-R51-C25,201.59,3.02,B
10,SA919X7XB05691-A96204B-R51-C26,172.37,2.8,B
10,SA919X7XB05691-A96204B-R51-C27,117.78,2.97,B
10,SA919X7XB05691-A96204B-R51-C28,176.43,2.9,B
10,SA919X7XB05691-A96204B-R51-C29,153.75,3.07,B
10,SA919X7XB05691-A96204B-R51-C30,151.92,2.95,B
10,SA919X7XB05691-A96204B-R51-C35,177.94,2.97,B
10,SA919X7XB05691-A96204B-R51-C38,98.95,2.92,B
10,SA919X7XB05691-A96204B-R51-C39,167.46,2.97,B
10,SA919X7XB05691-A96204B-R51-C40,173.73,2.95,B
10,SA919X7XB05691-A96204B-R51-C41,172.67,2.87,B
10,SA919X7XB05691-A96204B-R51-C42,159.95,2.94,B
10,SA919X7XB05691-A96204B-R51-C43,159.84,2.89,B
10,SA919X7XB05691-A96204B-R51-C45,93.06,2.83,B
10,SA919X7XB05691-A96204B-R51-C47,162.06,2.92,B
10,SA919X7XB05691-A96204B-R51-C50,118.59,2.88,B
10,SA919X7XB05691-A96204B-R51-C52,116.54,2.89,B
10,SA919X7XB05691-A96204B-R51-C57,161.38,3.06,B
10,SA919X7XB05691-A96204B-R51-C58,115.71,2.87,B
10,SA919X7XB05691-A96204B-R51-C59,139.19,2.98,B
10,SA919X7XB05691-A96204B-R51-C65,109.76,3,B
10,SA919X7XB05691-A96204B-R51-C66,98.13,3,B
10,SA919X7XB05691-A96204B-R51-C70,144,2.88,B
10,SA919X7XB05691-A96204B-R52-C12,204.68,3.05,B
10,SA919X7XB05691-A96204B-R52-C14,206.3,3,B
10,SA919X7XB05691-A96204B-R52-C15,211,3.01,B
10,SA919X7XB05691-A96204B-R52-C16,212.92,3.01,B
10,SA919X7XB05691-A96204B-R52-C19,158.02,2.9,B
10,SA919X7XB05691-A96204B-R52-C22,174.02,2.84,B
10,SA919X7XB05691-A96204B-R52-C24,231.05,2.91,B
10,SA919X7XB05691-A96204B-R52-C27,137.3,2.9,B
10,SA919X7XB05691-A96204B-R52-C29,197.35,3.03,B
10,SA919X7XB05691-A96204B-R52-C30,175.06,2.92,B
10,SA919X7XB05691-A96204B-R52-C31,219.08,2.85,B
10,SA919X7XB05691-A96204B-R52-C32,201.22,2.91,B
10,SA919X7XB05691-A96204B-R52-C35,194.35,2.86,B
10,SA919X7XB05691-A96204B-R52-C38,172.1,3.06,B
10,SA919X7XB05691-A96204B-R52-C39,199.38,2.86,B
10,SA919X7XB05691-A96204B-R52-C40,176.17,2.78,B
10,SA919X7XB05691-A96204B-R52-C41,205.03,2.93,B
10,SA919X7XB05691-A96204B-R52-C42,185.94,2.91,B
10,SA919X7XB05691-A96204B-R52-C47,200.78,2.89,B
10,SA919X7XB05691-A96204B-R52-C48,200.65,3.01,B
10,SA919X7XB05691-A96204B-R52-C49,179.73,3,B
10,SA919X7XB05691-A96204B-R52-C51,174.59,2.86,B
10,SA919X7XB05691-A96204B-R52-C52,150.27,2.98,B
10,SA919X7XB05691-A96204B-R52-C54,214.24,3.03,B
10,SA919X7XB05691-A96204B-R52-C56,215.92,2.87,B
10,SA919X7XB05691-A96204B-R52-C57,189.7,2.92,B
10,SA919X7XB05691-A96204B-R52-C59,256.71,3.05,B
10,SA919X7XB05691-A96204B-R52-C61,192.46,2.97,B
10,SA919X7XB05691-A96204B-R52-C64,165.03,2.88,B
10,SA919X7XB05691-A96204B-R52-C68,95.08,2.9,B
10,SA919X7XB05691-A96204B-R52-C69,171.57,3,B
10,SA919X7XB05691-A96204B-R53-C08,206.37,2.95,B
10,SA919X7XB05691-A96204B-R53-C11,200.24,2.81,B
10,SA919X7XB05691-A96204B-R53-C12,159.3,2.9,B
10,SA919X7XB05691-A96204B-R53-C14,255.16,2.97,B
10,SA919X7XB05691-A96204B-R53-C16,263.3,2.91,B
10,SA919X7XB05691-A96204B-R53-C17,262.35,3.02,B
10,SA919X7XB05691-A96204B-R53-C18,211.89,2.9,B
10,SA919X7XB05691-A96204B-R53-C19,197.71,2.98,B
10,SA919X7XB05691-A96204B-R53-C20,199.17,2.91,B
10,SA919X7XB05691-A96204B-R53-C21,232.57,2.94,B
10,SA919X7XB05691-A96204B-R53-C24,231.05,2.93,B
10,SA919X7XB05691-A96204B-R53-C26,199.6,2.93,B
10,SA919X7XB05691-A96204B-R53-C28,299.7,2.93,B
10,SA919X7XB05691-A96204B-R53-C29,224.79,2.88,B
10,SA919X7XB05691-A96204B-R53-C30,235.03,2.94,B
10,SA919X7XB05691-A96204B-R53-C31,279.56,3.02,B
10,SA919X7XB05691-A96204B-R53-C34,148.71,2.83,B
10,SA919X7XB05691-A96204B-R53-C35,233.16,2.97,B
10,SA919X7XB05691-A96204B-R53-C36,128.65,2.84,B
10,SA919X7XB05691-A96204B-R53-C37,199.32,2.9,B
10,SA919X7XB05691-A96204B-R53-C39,229.94,2.89,B
10,SA919X7XB05691-A96204B-R53-C40,216.33,2.96,B
10,SA919X7XB05691-A96204B-R53-C41,225.86,2.85,B
10,SA919X7XB05691-A96204B-R53-C43,233.11,2.93,B
10,SA919X7XB05691-A96204B-R53-C47,234.9,2.93,B
10,SA919X7XB05691-A96204B-R53-C50,199.52,2.89,B
10,SA919X7XB05691-A96204B-R53-C54,200.83,2.92,B
10,SA919X7XB05691-A96204B-R53-C59,159.25,2.97,B
10,SA919X7XB05691-A96204B-R53-C67,158.67,2.93,B
10,SA919X7XB05691-A96204B-R53-C68,186.38,3.05,B
10,SA919X7XB05691-A96204B-R53-C69,177.67,3,B
10,SA919X7XB05691-A96204B-R54-C09,184.83,2.97,B
10,SA919X7XB05691-A96204B-R54-C10,126.92,2.87,B
10,SA919X7XB05691-A96204B-R54-C12,181.7,2.88,B
10,SA919X7XB05691-A96204B-R54-C14,188.98,2.97,B
10,SA919X7XB05691-A96204B-R54-C15,206.29,2.91,B
10,SA919X7XB05691-A96204B-R54-C18,137.94,3.05,B
10,SA919X7XB05691-A96204B-R54-C19,152.56,2.95,B
10,SA919X7XB05691-A96204B-R54-C22,150.3,2.75,B
10,SA919X7XB05691-A96204B-R54-C27,113.16,2.82,B
10,SA919X7XB05691-A96204B-R54-C28,209.6,2.93,B
10,SA919X7XB05691-A96204B-R54-C31,188.71,2.83,B
10,SA919X7XB05691-A96204B-R54-C32,206.79,2.98,B
10,SA919X7XB05691-A96204B-R54-C33,128.52,2.94,B
10,SA919X7XB05691-A96204B-R54-C35,186.03,2.92,B
10,SA919X7XB05691-A96204B-R54-C36,98.92,2.99,B
10,SA919X7XB05691-A96204B-R54-C37,153.22,2.8,B
10,SA919X7XB05691-A96204B-R54-C38,149.29,2.81,B
10,SA919X7XB05691-A96204B-R54-C39,198.68,3,B
10,SA919X7XB05691-A96204B-R54-C41,180.49,2.87,B
10,SA919X7XB05691-A96204B-R54-C42,197.79,2.96,B
10,SA919X7XB05691-A96204B-R54-C44,204.38,2.92,B
10,SA919X7XB05691-A96204B-R54-C46,170.59,2.99,B
10,SA919X7XB05691-A96204B-R54-C47,220.73,2.95,B
10,SA919X7XB05691-A96204B-R54-C55,145.44,2.86,B
10,SA919X7XB05691-A96204B-R54-C59,157.73,2.83,B
10,SA919X7XB05691-A96204B-R54-C60,140.79,2.79,B
10,SA919X7XB05691-A96204B-R54-C61,176.17,2.96,B
10,SA919X7XB05691-A96204B-R54-C63,178.92,2.94,B
10,SA919X7XB05691-A96204B-R54-C64,178.57,2.84,B
10,SA919X7XB05691-A96204B-R54-C69,158.63,2.97,B
10,SA919X7XB05691-A96204B-R55-C08,197.9,2.94,B
10,SA919X7XB05691-A96204B-R55-C09,137.29,2.25,B
10,SA919X7XB05691-A96204B-R55-C11,154.81,2.96,B
10,SA919X7XB05691-A96204B-R55-C13,233.73,2.99,B
10,SA919X7XB05691-A96204B-R55-C15,177.19,2.86,B
10,SA919X7XB05691-A96204B-R55-C20,180,2.94,B
10,SA919X7XB05691-A96204B-R55-C21,168.14,2.92,B
10,SA919X7XB05691-A96204B-R55-C27,134.3,3.15,B
10,SA919X7XB05691-A96204B-R55-C31,187.38,2.91,B
10,SA919X7XB05691-A96204B-R55-C32,183.13,2.77,B
10,SA919X7XB05691-A96204B-R55-C35,187.38,2.95,B
10,SA919X7XB05691-A96204B-R55-C37,165.6,2.95,B
10,SA919X7XB05691-A96204B-R55-C39,213.57,2.93,B
10,SA919X7XB05691-A96204B-R55-C41,191.3,3.01,B
10,SA919X7XB05691-A96204B-R55-C43,200.06,2.99,B
10,SA919X7XB05691-A96204B-R55-C46,166.59,2.95,B
10,SA919X7XB05691-A96204B-R55-C51,150.63,2.87,B
10,SA919X7XB05691-A96204B-R55-C52,118.02,2.88,B
10,SA919X7XB05691-A96204B-R55-C57,159.44,2.98,B
10,SA919X7XB05691-A96204B-R55-C58,129.1,2.88,B
10,SA919X7XB05691-A96204B-R55-C59,152.95,2.78,B
10,SA919X7XB05691-A96204B-R55-C61,161.51,2.89,B
10,SA919X7XB05691-A96204B-R55-C66,126.52,2.99,B
10,SA919X7XB05691-A96204B-R56-C12,181.83,2.9,B
10,SA919X7XB05691-A96204B-R56-C14,192.08,2.8,B
10,SA919X7XB05691-A96204B-R56-C15,186.87,2.87,B
10,SA919X7XB05691-A96204B-R56-C16,207.73,2.92,B
10,SA919X7XB05691-A96204B-R56-C22,173.6,3.08,B
10,SA919X7XB05691-A96204B-R56-C26,161.76,3.05,B
10,SA919X7XB05691-A96204B-R56-C27,142.6,2.84,B
10,SA919X7XB05691-A96204B-R56-C28,190.98,2.91,B
10,SA919X7XB05691-A96204B-R56-C29,182.7,2.99,B
10,SA919X7XB05691-A96204B-R56-C30,165.19,2.91,B
10,SA919X7XB05691-A96204B-R56-C31,204.49,2.87,B
10,SA919X7XB05691-A96204B-R56-C32,196.87,2.93,B
10,SA919X7XB05691-A96204B-R56-C40,184.3,2.83,B
10,SA919X7XB05691-A96204B-R56-C43,193.29,2.98,B
10,SA919X7XB05691-A96204B-R56-C44,214.86,2.97,B
10,SA919X7XB05691-A96204B-R56-C48,188.86,2.93,B
10,SA919X7XB05691-A96204B-R56-C49,156.92,2.81,B
10,SA919X7XB05691-A96204B-R56-C51,160.19,2.95,B
10,SA919X7XB05691-A96204B-R56-C54,111.19,3.03,B
10,SA919X7XB05691-A96204B-R56-C55,156.06,2.85,B
10,SA919X7XB05691-A96204B-R56-C57,129.49,2.98,B
10,SA919X7XB05691-A96204B-R56-C64,179.03,2.86,B
10,SA919X7XB05691-A96204B-R57-C08,193.59,2.94,B
10,SA919X7XB05691-A96204B-R57-C09,199.7,2.88,B
10,SA919X7XB05691-A96204B-R57-C11,148.94,2.92,B
10,SA919X7XB05691-A96204B-R57-C13,228.49,2.88,B
10,SA919X7XB05691-A96204B-R57-C24,264.4,2.85,B
10,SA919X7XB05691-A96204B-R57-C26,165.51,2.99,A
10,SA919X7XB05691-A96204B-R57-C29,162.87,2.89,B
10,SA919X7XB05691-A96204B-R57-C31,201.21,2.84,B
10,SA919X7XB05691-A96204B-R57-C33,131.35,2.95,B
10,SA919X7XB05691-A96204B-R57-C41,170.48,2.89,B
10,SA919X7XB05691-A96204B-R57-C42,188.83,2.91,B
10,SA919X7XB05691-A96204B-R57-C43,199.32,2.94,B
10,SA919X7XB05691-A96204B-R57-C50,127.22,2.9,B
10,SA919X7XB05691-A96204B-R57-C55,177.94,2.89,B
10,SA919X7XB05691-A96204B-R57-C56,184.19,3.04,B
10,SA919X7XB05691-A96204B-R57-C59,167.49,2.9,B
10,SA919X7XB05691-A96204B-R57-C60,188.98,2.96,B
10,SA919X7XB05691-A96204B-R57-C63,166.11,2.76,B
10,SA919X7XB05691-A96204B-R57-C64,195.4,2.94,B
10,SA919X7XB05691-A96204B-R57-C69,158.75,3.01,B
10,SA919X7XB05691-A96204B-R58-C08,153.41,2.98,B
10,SA919X7XB05691-A96204B-R58-C10,103.92,3.09,B
10,SA919X7XB05691-A96204B-R58-C11,123.43,2.97,B
10,SA919X7XB05691-A96204B-R58-C16,153.97,3,B
10,SA919X7XB05691-A96204B-R58-C17,135.03,2.81,B
10,SA919X7XB05691-A96204B-R58-C19,116.68,3,B
10,SA919X7XB05691-A96204B-R58-C25,156.46,2.92,B
10,SA919X7XB05691-A96204B-R58-C26,120.52,3.2,B
10,SA919X7XB05691-A96204B-R58-C27,93.9,2.87,B
10,SA919X7XB05691-A96204B-R58-C28,149.81,2.92,B
10,SA919X7XB05691-A96204B-R58-C30,121.94,2.88,B
10,SA919X7XB05691-A96204B-R58-C40,122.48,2.92,B
10,SA919X7XB05691-A96204B-R58-C46,161.27,2.95,B
10,SA919X7XB05691-A96204B-R58-C49,113.95,3.04,B
10,SA919X7XB05691-A96204B-R58-C54,134.13,2.86,B
10,SA919X7XB05691-A96204B-R58-C58,115.46,3.03,B
10,SA919X7XB05691-A96204B-R58-C63,112.4,2.89,B
10,SA919X7XB05691-A96204B-R58-C64,125.24,2.78,B
10,SA919X7XB05691-A96204B-R59-C13,159.9,2.93,B
10,SA919X7XB05691-A96204B-R59-C14,148.1,2.88,B
10,SA919X7XB05691-A96204B-R59-C19,127.38,2.99,B
10,SA919X7XB05691-A96204B-R59-C22,121.14,2.92,B
10,SA919X7XB05691-A96204B-R59-C26,126.41,2.9,B
10,SA919X7XB05691-A96204B-R59-C31,156.83,3.05,B
10,SA919X7XB05691-A96204B-R59-C39,154.81,2.86,B
10,SA919X7XB05691-A96204B-R59-C40,139.17,2.9,B
10,SA919X7XB05691-A96204B-R59-C46,142.4,2.75,B
10,SA919X7XB05691-A96204B-R59-C47,136.48,2.85,B
10,SA919X7XB05691-A96204B-R59-C50,121.43,2.95,B
10,SA919X7XB05691-A96204B-R59-C57,158.97,3.02,B
10,SA919X7XB05691-A96204B-R59-C58,117.89,2.81,B
10,SA919X7XB05691-A96204B-R59-C59,126.21,2.9,B
10,SA919X7XB05691-A96204B-R59-C69,189.7,3.04,B
10,SA919X7XB05691-A96204B-R60-C09,170.71,3.02,B
10,SA919X7XB05691-A96204B-R60-C11,119.51,2.85,B
10,SA919X7XB05691-A96204B-R60-C15,159.37,3,B
10,SA919X7XB05691-A96204B-R60-C23,152.63,2.95,B
10,SA919X7XB05691-A96204B-R60-C25,172.11,3.03,A
10,SA919X7XB05691-A96204B-R60-C26,127.35,2.89,B
10,SA919X7XB05691-A96204B-R60-C27,136.75,3.01,B
10,SA919X7XB05691-A96204B-R60-C30,129.46,2.91,B
10,SA919X7XB05691-A96204B-R60-C32,144.62,2.85,B
10,SA919X7XB05691-A96204B-R60-C38,122.76,2.96,B
10,SA919X7XB05691-A96204B-R60-C42,161.29,2.88,B
10,SA919X7XB05691-A96204B-R60-C46,169.78,2.93,B
10,SA919X7XB05691-A96204B-R60-C63,123.25,2.94,B
5,SA919X4XB40509-A98217A-R03-C08,162.94,2.97,A
5,SA919X4XB40509-A98217A-R03-C09,125.71,3,A
5,SA919X4XB40509-A98217A-R03-C11,135.03,3.15,A
5,SA919X4XB40509-A98217A-R03-C13,167.33,2.74,A
5,SA919X4XB40509-A98217A-R03-C17,134.29,3.05,A
5,SA919X4XB40509-A98217A-R03-C19,140.31,3.07,A
5,SA919X4XB40509-A98217A-R03-C22,100.63,2.98,A
5,SA919X4XB40509-A98217A-R03-C23,163.77,3.11,A
5,SA919X4XB40509-A98217A-R03-C24,141.54,3.06,A
5,SA919X4XB40509-A98217A-R03-C30,171.29,3.05,A
5,SA919X4XB40509-A98217A-R03-C34,93.56,3.09,A
5,SA919X4XB40509-A98217A-R03-C35,143.99,3.07,A
5,SA919X4XB40509-A98217A-R03-C41,120.21,2.99,A
5,SA919X4XB40509-A98217A-R03-C43,169.99,2.94,A
5,SA919X4XB40509-A98217A-R03-C54,134.84,2.88,A
5,SA919X4XB40509-A98217A-R03-C55,119.94,2.93,A
5,SA919X4XB40509-A98217A-R03-C56,159.07,2.98,A
5,SA919X4XB40509-A98217A-R03-C63,155.89,3.03,A
5,SA919X4XB40509-A98217A-R03-C66,158.13,2.97,A
5,SA919X4XB40509-A98217A-R03-C67,141.77,3.04,A
5,SA919X4XB40509-A98217A-R04-C11,132.94,3.02,A
5,SA919X4XB40509-A98217A-R04-C12,131.04,3.02,A
5,SA919X4XB40509-A98217A-R04-C13,158.59,3.02,A
5,SA919X4XB40509-A98217A-R04-C14,148.69,3.06,A
5,SA919X4XB40509-A98217A-R04-C16,153.3,3.01,A
5,SA919X4XB40509-A98217A-R04-C17,158.6,3.05,A
5,SA919X4XB40509-A98217A-R04-C18,123.54,3.06,A
5,SA919X4XB40509-A98217A-R04-C19,131.41,3.04,A
5,SA919X4XB40509-A98217A-R04-C23,135.93,3.04,A
5,SA919X4XB40509-A98217A-R04-C26,143.77,3.07,A
5,SA919X4XB40509-A98217A-R04-C28,136.04,2.94,A
5,SA919X4XB40509-A98217A-R04-C29,115.16,3.12,A
5,SA919X4XB40509-A98217A-R04-C30,135.93,3.06,A
5,SA919X4XB40509-A98217A-R04-C31,149.97,3.02,A
5,SA919X4XB40509-A98217A-R04-C33,104.43,3.14,A
5,SA919X4XB40509-A98217A-R04-C34,110.29,3.11,A
5,SA919X4XB40509-A98217A-R04-C35,155.46,3.14,A
5,SA919X4XB40509-A98217A-R04-C37,133.06,3,A
5,SA919X4XB40509-A98217A-R04-C38,139.94,3.01,A
5,SA919X4XB40509-A98217A-R04-C40,137.4,3.01,A
5,SA919X4XB40509-A98217A-R04-C42,150.64,3.04,A
5,SA919X4XB40509-A98217A-R04-C43,156.03,3.07,A
5,SA919X4XB40509-A98217A-R04-C47,202.76,2.97,A
5,SA919X4XB40509-A98217A-R04-C48,144.23,2.96,A
5,SA919X4XB40509-A98217A-R04-C52,139.61,3.04,A
5,SA919X4XB40509-A98217A-R04-C54,131.36,2.93,A
5,SA919X4XB40509-A98217A-R04-C55,105.11,2.91,A
5,SA919X4XB40509-A98217A-R04-C56,154.84,3.1,A
5,SA919X4XB40509-A98217A-R04-C57,147.59,3.01,A
5,SA919X4XB40509-A98217A-R04-C58,136.16,3.06,A
5,SA919X4XB40509-A98217A-R04-C59,138.61,2.99,A
5,SA919X4XB40509-A98217A-R04-C61,137.3,3.02,A
5,SA919X4XB40509-A98217A-R04-C64,162.06,3.08,A
5,SA919X4XB40509-A98217A-R04-C66,145.26,3.03,A
5,SA919X4XB40509-A98217A-R04-C68,108.57,3.03,A
5,SA919X4XB40509-A98217A-R05-C07,172.46,2.98,A
5,SA919X4XB40509-A98217A-R05-C09,155.44,3.07,A
5,SA919X4XB40509-A98217A-R05-C12,129.54,2.99,A
5,SA919X4XB40509-A98217A-R05-C13,162.7,3,A
5,SA919X4XB40509-A98217A-R05-C15,156,3.1,A
5,SA919X4XB40509-A98217A-R05-C16,162.11,3.01,A
5,SA919X4XB40509-A98217A-R05-C17,166.97,3.03,A
5,SA919X4XB40509-A98217A-R05-C18,137.16,3.1,A
5,SA919X4XB40509-A98217A-R05-C21,114.36,3.19,A
5,SA919X4XB40509-A98217A-R05-C23,153.3,3.06,A
5,SA919X4XB40509-A98217A-R05-C24,175.43,2.98,A
