chr,cell_id,total_reads,total_copy,clone_id
5,SA919X4XB40509-A98217A-R24-C38,8833,227.164074704745,A
5,SA919X4XB40509-A98217A-R24-C39,10015,212.775243171849,A
5,SA919X4XB40509-A98217A-R24-C40,9938,219.419288258883,A
5,SA919X4XB40509-A98217A-R24-C42,10728,217.907744235436,A
5,SA919X4XB40509-A98217A-R24-C44,9037,207.802241480437,A
5,SA919X4XB40509-A98217A-R24-C47,9821,204.372717272847,A
5,SA919X4XB40509-A98217A-R24-C49,8794,210.077107302275,A
5,SA919X4XB40509-A98217A-R24-C50,9130,206.610021874673,A
5,SA919X4XB40509-A98217A-R24-C54,8893,211.532901389315,A
5,SA919X4XB40509-A98217A-R24-C56,11253,212.577038026957,A
5,SA919X4XB40509-A98217A-R24-C61,9396,212.50151772081,A
5,SA919X4XB40509-A98217A-R24-C62,9120,214.50462072334,A
5,SA919X4XB40509-A98217A-R24-C63,10897,211.727954391212,A
5,SA919X4XB40509-A98217A-R24-C66,10011,203.773606685783,A
5,SA919X4XB40509-A98217A-R24-C67,8338,213.680484419474,A
5,SA919X4XB40509-A98217A-R25-C14,8356,208.299570145696,A
5,SA919X4XB40509-A98217A-R25-C16,9204,220.708360272251,A
5,SA919X4XB40509-A98217A-R25-C17,9329,220.565294519114,A
5,SA919X4XB40509-A98217A-R25-C19,6918,204.224044873383,A
5,SA919X4XB40509-A98217A-R25-C23,8206,205.432155712417,A
5,SA919X4XB40509-A98217A-R25-C25,9106,208.819316154168,A
5,SA919X4XB40509-A98217A-R25-C26,8446,218.122041904293,A
5,SA919X4XB40509-A98217A-R25-C27,8209,210.266182420445,A
5,SA919X4XB40509-A98217A-R25-C28,8345,209.846033249287,A
5,SA919X4XB40509-A98217A-R25-C35,9819,210.339154917236,A
5,SA919X4XB40509-A98217A-R25-C39,9225,212.159606147236,A
5,SA919X4XB40509-A98217A-R25-C40,8092,205.785910479865,A
5,SA919X4XB40509-A98217A-R25-C41,8555,211.39604595938,A
5,SA919X4XB40509-A98217A-R25-C44,8341,217.329850917514,A
5,SA919X4XB40509-A98217A-R25-C48,8682,220.587262012044,A
5,SA919X4XB40509-A98217A-R25-C50,7670,216.6573747561,A
5,SA919X4XB40509-A98217A-R25-C51,8492,207.777742670613,A
5,SA919X4XB40509-A98217A-R25-C54,8899,214.014559563332,A
5,SA919X4XB40509-A98217A-R25-C55,9409,202.420857160518,A
5,SA919X4XB40509-A98217A-R25-C59,8647,206.01658978891,A
5,SA919X4XB40509-A98217A-R25-C61,9441,216.965779209557,A
5,SA919X4XB40509-A98217A-R25-C64,9194,206.409366655424,A
5,SA919X4XB40509-A98217A-R25-C65,7106,611.705916905804,A
5,SA919X4XB40509-A98217A-R25-C66,8335,222.949802673474,A
5,SA919X4XB40509-A98217A-R25-C67,7297,220.813850239591,A
5,SA919X4XB40509-A98217A-R25-C69,7350,223.584287344703,A
5,SA919X4XB40509-A98217A-R25-C70,7971,213.656951281584,A
5,SA919X4XB40509-A98217A-R26-C08,8150,220.217139424859,A
5,SA919X4XB40509-A98217A-R26-C12,7169,205.77829540843,A
5,SA919X4XB40509-A98217A-R26-C13,9956,210.268234482156,A
5,SA919X4XB40509-A98217A-R26-C17,9318,208.820504072523,A
5,SA919X4XB40509-A98217A-R26-C18,6848,208.61481752362,A
5,SA919X4XB40509-A98217A-R26-C21,7344,211.597148272568,A
5,SA919X4XB40509-A98217A-R26-C23,7806,208.428297188362,A
5,SA919X4XB40509-A98217A-R26-C25,7967,202.735184649837,A
5,SA919X4XB40509-A98217A-R26-C27,6922,208.625378714022,A
5,SA919X4XB40509-A98217A-R26-C29,6992,223.10172315656,A
5,SA919X4XB40509-A98217A-R26-C31,8828,211.640207564893,A
5,SA919X4XB40509-A98217A-R26-C38,6888,214.128640369436,A
5,SA919X4XB40509-A98217A-R26-C39,8615,212.64489867126,A
5,SA919X4XB40509-A98217A-R26-C44,7440,204.769564546122,A
5,SA919X4XB40509-A98217A-R26-C46,8693,211.503437321048,A
5,SA919X4XB40509-A98217A-R26-C50,6873,209.65990993326,A
5,SA919X4XB40509-A98217A-R26-C55,8285,208.340144324295,A
5,SA919X4XB40509-A98217A-R26-C56,9573,211.100065357243,A
5,SA919X4XB40509-A98217A-R26-C57,8478,208.816868562111,A
5,SA919X4XB40509-A98217A-R26-C61,7811,212.381625622758,A
5,SA919X4XB40509-A98217A-R26-C63,8498,217.565516952715,A
5,SA919X4XB40509-A98217A-R26-C66,7753,218.553467783749,A
5,SA919X4XB40509-A98217A-R26-C68,7275,212.275023042824,A
5,SA919X4XB40509-A98217A-R27-C09,9069,210.969163401444,A
5,SA919X4XB40509-A98217A-R27-C10,7316,210.424862146336,A
5,SA919X4XB40509-A98217A-R27-C12,8300,221.48774719241,A
5,SA919X4XB40509-A98217A-R27-C14,7440,217.431546227848,A
5,SA919X4XB40509-A98217A-R27-C16,8818,205.16640263354,A
5,SA919X4XB40509-A98217A-R27-C19,7828,211.88996208705,A
5,SA919X4XB40509-A98217A-R27-C24,10396,209.14427548585,A
5,SA919X4XB40509-A98217A-R27-C26,8633,203.239837636915,A
5,SA919X4XB40509-A98217A-R27-C31,9262,222.335152860857,A
5,SA919X4XB40509-A98217A-R27-C35,9418,214.559357697072,A
5,SA919X4XB40509-A98217A-R27-C38,8116,217.045716610584,A
5,SA919X4XB40509-A98217A-R27-C39,8638,209.933402263739,A
5,SA919X4XB40509-A98217A-R27-C41,9138,212.26652238044,A
5,SA919X4XB40509-A98217A-R27-C43,10641,214.205311560565,A
5,SA919X4XB40509-A98217A-R27-C48,9273,212.28112687663,A
5,SA919X4XB40509-A98217A-R27-C50,6916,200.54467052895,A
5,SA919X4XB40509-A98217A-R27-C51,10116,228.802782141055,A
5,SA919X4XB40509-A98217A-R27-C60,7578,234.135253418766,A
5,SA919X4XB40509-A98217A-R27-C61,8684,212.946221042769,A
5,SA919X4XB40509-A98217A-R27-C66,8909,215.970480235862,A
5,SA919X4XB40509-A98217A-R27-C67,6873,203.007362116781,A
5,SA919X4XB40509-A98217A-R27-C68,7420,210.073605495733,A
5,SA919X4XB40509-A98217A-R28-C13,9547,214.21510007923,A
5,SA919X4XB40509-A98217A-R28-C14,9403,211.255072302618,A
5,SA919X4XB40509-A98217A-R28-C17,8949,214.288578753601,A
5,SA919X4XB40509-A98217A-R28-C18,7655,215.488066541895,A
5,SA919X4XB40509-A98217A-R28-C20,8017,214.349386540254,A
5,SA919X4XB40509-A98217A-R28-C21,7146,196.762857358782,A
5,SA919X4XB40509-A98217A-R28-C23,6483,211.964088679652,A
5,SA919X4XB40509-A98217A-R28-C24,10515,237.185822956241,A
5,SA919X4XB40509-A98217A-R28-C28,7010,211.581672755739,A
5,SA919X4XB40509-A98217A-R28-C29,6953,205.936722394683,A
5,SA919X4XB40509-A98217A-R28-C31,9245,215.372117129874,A
5,SA919X4XB40509-A98217A-R28-C32,7728,209.133731632887,A
5,SA919X4XB40509-A98217A-R28-C37,7421,213.646621488449,A
5,SA919X4XB40509-A98217A-R28-C38,7614,208.362055007787,A
5,SA919X4XB40509-A98217A-R28-C44,7374,209.013977622823,A
5,SA919X4XB40509-A98217A-R28-C46,8163,207.910688174177,A
5,SA919X4XB40509-A98217A-R28-C50,7677,212.551069690041,A
5,SA919X4XB40509-A98217A-R28-C57,7486,226.357087852734,A
5,SA919X4XB40509-A98217A-R28-C60,7819,223.448610348574,A
5,SA919X4XB40509-A98217A-R28-C66,7446,208.824313154514,A
5,SA919X4XB40509-A98217A-R28-C68,6645,208.865992213679,A
5,SA919X4XB40509-A98217A-R29-C08,8881,204.162865770742,A
5,SA919X4XB40509-A98217A-R29-C09,8607,205.830462416212,A
5,SA919X4XB40509-A98217A-R29-C14,8667,207.920740809013,A
5,SA919X4XB40509-A98217A-R29-C15,8227,211.933352263468,A
5,SA919X4XB40509-A98217A-R29-C18,8252,216.081680271084,A
5,SA919X4XB40509-A98217A-R29-C19,7647,206.983028546284,A
5,SA919X4XB40509-A98217A-R29-C21,8021,210.20453999349,A
5,SA919X4XB40509-A98217A-R29-C23,9475,219.382840940174,A
5,SA919X4XB40509-A98217A-R29-C28,9064,213.090445685686,A
5,SA919X4XB40509-A98217A-R29-C30,8079,213.324429972673,A
5,SA919X4XB40509-A98217A-R29-C31,8640,203.718652784399,A
5,SA919X4XB40509-A98217A-R29-C32,8720,210.317529327224,A
5,SA919X4XB40509-A98217A-R29-C40,8997,226.640246070088,A
5,SA919X4XB40509-A98217A-R29-C43,10599,218.047218133427,A
5,SA919X4XB40509-A98217A-R29-C46,8999,203.473882723343,A
5,SA919X4XB40509-A98217A-R29-C52,7849,210.09997734436,A
5,SA919X4XB40509-A98217A-R29-C57,9639,209.276455289449,A
5,SA919X4XB40509-A98217A-R29-C59,9132,211.626682688267,A
5,SA919X4XB40509-A98217A-R29-C60,8434,213.922197080348,A
5,SA919X4XB40509-A98217A-R29-C66,7853,216.828000215904,A
5,SA919X4XB40509-A98217A-R29-C68,7395,215.633874678581,A
5,SA919X4XB40509-A98217A-R30-C12,7194,213.275943465838,A
5,SA919X4XB40509-A98217A-R30-C21,6636,207.771181651853,A
5,SA919X4XB40509-A98217A-R30-C35,8156,202.368709300937,A
5,SA919X4XB40509-A98217A-R30-C37,7066,210.132271519069,A
5,SA919X4XB40509-A98217A-R30-C38,7072,216.754800726729,A
5,SA919X4XB40509-A98217A-R30-C39,8164,211.61319405398,A
5,SA919X4XB40509-A98217A-R30-C40,7751,215.675563444928,A
5,SA919X4XB40509-A98217A-R30-C41,8783,215.530608517344,A
5,SA919X4XB40509-A98217A-R30-C42,7820,209.850470540225,A
5,SA919X7XB05588-A98299A-R03-C07,14180,274.198610206812,C
5,SA919X7XB05588-A98299A-R03-C09,13463,279.398501843299,C
5,SA919X7XB05588-A98299A-R03-C15,15045,281.939019276076,C
5,SA919X7XB05588-A98299A-R03-C17,16764,276.322670375268,C
5,SA919X7XB05588-A98299A-R03-C19,13232,278.340085046342,B
5,SA919X7XB05588-A98299A-R03-C24,16189,289.401190807087,C
5,SA919X7XB05588-A98299A-R03-C25,17934,280.568767562244,C
5,SA919X7XB05588-A98299A-R03-C27,15842,281.334254724754,C
5,SA919X7XB05588-A98299A-R03-C31,7695,270.106870159234,C
5,SA919X7XB05588-A98299A-R03-C39,16917,279.791528231776,C
5,SA919X7XB05588-A98299A-R03-C46,18902,273.121065953774,C
5,SA919X7XB05588-A98299A-R03-C47,10789,205.698361463676,B
5,SA919X7XB05588-A98299A-R03-C48,11131,285.074850580548,C
5,SA919X7XB05588-A98299A-R03-C49,16226,284.325166485747,C
5,SA919X7XB05588-A98299A-R03-C52,11636,271.409116400977,C
5,SA919X7XB05588-A98299A-R03-C56,19267,282.158763870779,C
5,SA919X7XB05588-A98299A-R03-C59,13018,277.856329487577,C
5,SA919X7XB05588-A98299A-R03-C60,16270,266.159689285951,C
5,SA919X7XB05588-A98299A-R03-C67,18712,282.074122102491,C
5,SA919X7XB05588-A98299A-R03-C68,18564,277.047168680641,C
5,SA919X7XB05588-A98299A-R03-C70,15874,276.568085719129,C
5,SA919X7XB05588-A98299A-R04-C08,18761,276.968369987193,C
5,SA919X7XB05588-A98299A-R04-C09,19790,278.491879000413,C
5,SA919X7XB05588-A98299A-R04-C13,30418,279.865513606925,C
5,SA919X7XB05588-A98299A-R04-C14,19652,276.699994243677,C
5,SA919X7XB05588-A98299A-R04-C15,17844,273.545887559903,C
5,SA919X7XB05588-A98299A-R04-C17,15968,282.586847258332,C
5,SA919X7XB05588-A98299A-R04-C22,14557,274.452275051712,C
5,SA919X7XB05588-A98299A-R04-C25,19012,275.203041975338,C
5,SA919X7XB05588-A98299A-R04-C39,17818,273.670729305657,C
5,SA919X7XB05588-A98299A-R04-C40,17616,274.338429026558,C
5,SA919X7XB05588-A98299A-R04-C41,19560,276.530517927556,C
5,SA919X7XB05588-A98299A-R04-C44,19234,276.167888139275,C
5,SA919X7XB05588-A98299A-R04-C48,18232,272.210716554652,A
5,SA919X7XB05588-A98299A-R04-C49,16995,285.858266829191,C
5,SA919X7XB05588-A98299A-R04-C56,18348,275.544169753918,C
5,SA919X7XB05588-A98299A-R04-C57,19936,277.572866757855,C
5,SA919X7XB05588-A98299A-R04-C60,19669,271.03310493055,C
5,SA919X7XB05588-A98299A-R04-C61,20699,276.109228997488,C
5,SA919X7XB05588-A98299A-R04-C63,19033,278.461666722455,C
5,SA919X7XB05588-A98299A-R05-C08,18322,273.075884509626,C
5,SA919X7XB05588-A98299A-R05-C11,17091,277.055826773261,C
5,SA919X7XB05588-A98299A-R05-C14,18537,273.524337540731,C
5,SA919X7XB05588-A98299A-R05-C15,19109,280.339108733531,C
5,SA919X7XB05588-A98299A-R05-C19,18354,271.078937612428,C
5,SA919X7XB05588-A98299A-R05-C21,19308,278.107425075574,C
5,SA919X7XB05588-A98299A-R05-C22,18309,280.552932588902,C
5,SA919X7XB05588-A98299A-R05-C24,20105,272.21162866842,C
5,SA919X7XB05588-A98299A-R05-C33,13531,279.319881529536,C
5,SA919X7XB05588-A98299A-R05-C35,22150,280.709068642483,C
5,SA919X7XB05588-A98299A-R05-C36,19930,281.028494504319,C
5,SA919X7XB05588-A98299A-R05-C39,20980,279.817281456916,C
5,SA919X7XB05588-A98299A-R05-C40,17663,277.013480368353,C
5,SA919X7XB05588-A98299A-R05-C48,17968,272.57091329238,C
5,SA919X7XB05588-A98299A-R05-C49,16556,280.176725888107,C
5,SA919X7XB05588-A98299A-R05-C51,20476,280.215625407355,C
5,SA919X7XB05588-A98299A-R05-C52,16733,280.179437930135,C
5,SA919X7XB05588-A98299A-R05-C57,19428,271.731840495065,C
5,SA919X7XB05588-A98299A-R05-C60,29863,286.85920242308,C
5,SA919X7XB05588-A98299A-R05-C67,20008,271.383953541118,C
5,SA919X7XB05588-A98299A-R05-C69,19347,272.578999946477,C
5,SA919X7XB05588-A98299A-R06-C16,17513,275.993173279157,C
5,SA919X7XB05588-A98299A-R06-C21,16671,279.64923516209,C
5,SA919X7XB05588-A98299A-R06-C25,18761,276.40678098958,C
5,SA919X7XB05588-A98299A-R06-C29,16721,281.963382781705,C
5,SA919X7XB05588-A98299A-R06-C35,16535,278.723838546524,C
5,SA919X7XB05588-A98299A-R06-C37,16489,277.808057900241,C
5,SA919X7XB05588-A98299A-R06-C38,8765,276.045531975587,C
5,SA919X7XB05588-A98299A-R06-C51,18359,275.165218382059,C
5,SA919X7XB05588-A98299A-R06-C59,16658,274.801398768082,C
5,SA919X7XB05588-A98299A-R06-C60,17593,278.305599644788,C
5,SA919X7XB05588-A98299A-R06-C61,18299,275.433777499322,C
5,SA919X7XB05588-A98299A-R06-C64,17452,271.051769182126,C
5,SA919X7XB05588-A98299A-R07-C14,18667,279.298820146458,C
5,SA919X7XB05588-A98299A-R07-C19,15108,274.890578369625,C
5,SA919X7XB05588-A98299A-R07-C25,19142,274.539404960158,C
5,SA919X7XB05588-A98299A-R07-C28,17261,274.901157658994,C
5,SA919X7XB05588-A98299A-R07-C31,17428,270.827038424838,C
5,SA919X7XB05588-A98299A-R07-C32,17194,279.455629587154,C
5,SA919X7XB05588-A98299A-R07-C36,12982,271.341247887486,C
5,SA919X7XB05588-A98299A-R07-C39,17653,274.538818514787,B
5,SA919X7XB05588-A98299A-R07-C46,17858,269.479563694005,C
5,SA919X7XB05588-A98299A-R07-C48,17792,282.235168715214,C
5,SA919X7XB05588-A98299A-R07-C54,18388,289.049381178305,C
5,SA919X7XB05588-A98299A-R07-C61,22911,278.895433117564,C
5,SA919X7XB05588-A98299A-R07-C63,19614,283.680532943932,C
5,SA919X7XB05588-A98299A-R08-C07,17895,280.006782745819,C
5,SA919X7XB05588-A98299A-R08-C09,18928,281.637054998758,C
5,SA919X7XB05588-A98299A-R08-C13,21778,279.233012447219,C
5,SA919X7XB05588-A98299A-R08-C17,18558,276.656671821265,C
5,SA919X7XB05588-A98299A-R08-C19,16034,276.745792510169,C
5,SA919X7XB05588-A98299A-R08-C23,16972,290.163223020488,C
5,SA919X7XB05588-A98299A-R08-C24,20071,279.323771630224,C
5,SA919X7XB05588-A98299A-R08-C28,18254,284.445137192332,C
5,SA919X7XB05588-A98299A-R08-C30,19840,278.907116467388,C
5,SA919X7XB05588-A98299A-R08-C31,19085,282.782710504414,C
5,SA919X7XB05588-A98299A-R08-C33,13788,280.585241177882,C
5,SA919X7XB05588-A98299A-R08-C36,16187,282.336022763146,C
5,SA919X7XB05588-A98299A-R08-C37,19285,283.930021069782,C
5,SA919X7XB05588-A98299A-R08-C39,19122,275.498328892007,C
5,SA919X7XB05588-A98299A-R08-C41,18024,279.978826106088,C
5,SA919X7XB05588-A98299A-R08-C46,18571,279.855741074883,C
5,SA919X7XB05588-A98299A-R08-C51,20158,277.500075540164,C
5,SA919X7XB05588-A98299A-R08-C52,14415,274.879731139516,C
5,SA919X7XB05588-A98299A-R08-C63,20016,280.142867088226,C
5,SA919X7XB05588-A98299A-R09-C08,14403,282.748319178358,C
5,SA919X7XB05588-A98299A-R09-C09,15586,280.498583475445,C
5,SA919X7XB05588-A98299A-R09-C11,14307,273.768719672497,C
5,SA919X7XB05588-A98299A-R09-C12,12904,278.400169402665,C
5,SA919X7XB05588-A98299A-R09-C13,19989,280.435610782568,C
5,SA919X7XB05588-A98299A-R09-C15,12687,272.399335756696,C
5,SA919X7XB05588-A98299A-R09-C19,14044,277.979144196469,C
5,SA919X7XB05588-A98299A-R09-C20,10564,271.784450835632,C
5,SA919X7XB05588-A98299A-R09-C23,14983,273.022993071456,C
5,SA919X7XB05588-A98299A-R09-C25,17075,275.749948970894,C
5,SA919X7XB05588-A98299A-R09-C30,14727,277.302222126086,C
5,SA919X7XB05588-A98299A-R09-C40,14647,280.233920623182,C
5,SA919X7XB05588-A98299A-R09-C43,24181,280.67943975695,C
5,SA919X7XB05588-A98299A-R09-C44,15624,272.57553465153,C
5,SA919X7XB05588-A98299A-R09-C48,19102,275.932470122076,C
5,SA919X7XB05588-A98299A-R09-C52,16071,282.23240445916,C
5,SA919X7XB05588-A98299A-R09-C59,14695,274.339423542305,C
5,SA919X7XB05588-A98299A-R09-C61,18093,274.423436567678,C
5,SA919X7XB05588-A98299A-R09-C67,17772,279.819148343124,C
5,SA919X7XB05588-A98299A-R09-C68,8167,263.549407995474,C
5,SA919X7XB05588-A98299A-R09-C69,14591,281.773859953942,C
5,SA919X7XB05588-A98299A-R10-C20,13360,276.062791163429,C
5,SA919X7XB05588-A98299A-R10-C22,14620,272.333072630719,C
5,SA919X7XB05588-A98299A-R10-C24,19558,273.264333536423,C
5,SA919X7XB05588-A98299A-R10-C33,11967,283.754464734625,C
5,SA919X7XB05588-A98299A-R10-C35,20170,278.488110000544,C
5,SA919X7XB05588-A98299A-R10-C36,16575,278.373857103185,C
5,SA919X7XB05588-A98299A-R10-C38,10180,284.686484627134,C
5,SA919X7XB05588-A98299A-R10-C40,18853,278.937958046933,C
5,SA919X7XB05588-A98299A-R10-C43,21905,274.00689771111,C
5,SA919X7XB05588-A98299A-R10-C44,18071,272.564936447365,C
5,SA919X7XB05588-A98299A-R10-C48,17381,275.9378092709,C
5,SA919X7XB05588-A98299A-R10-C49,15981,278.978621498477,C
5,SA919X7XB05588-A98299A-R10-C51,20640,277.81922162125,C
5,SA919X7XB05588-A98299A-R10-C59,17229,257.642333013946,B
5,SA919X7XB05588-A98299A-R10-C61,21177,278.28517493861,C
5,SA919X7XB05588-A98299A-R10-C63,21214,283.464396545598,C
5,SA919X7XB05588-A98299A-R10-C64,17463,273.906513366376,B
5,SA919X7XB05588-A98299A-R10-C68,18854,277.421591977584,B
5,SA919X7XB05588-A98299A-R10-C70,15209,212.905334814747,B
5,SA919X7XB05588-A98299A-R11-C09,17458,280.394246081595,C
5,SA919X7XB05588-A98299A-R11-C13,21404,279.8069636312,C
5,SA919X7XB05588-A98299A-R11-C21,17972,275.099477501194,C
5,SA919X7XB05588-A98299A-R11-C24,19759,281.719463979385,C
5,SA919X7XB05588-A98299A-R11-C30,18564,275.354768641697,C
5,SA919X7XB05588-A98299A-R11-C31,18490,273.640673992236,C
5,SA919X7XB05588-A98299A-R11-C32,16767,273.503776878361,C
5,SA919X7XB05588-A98299A-R11-C33,12049,284.713814158236,C
5,SA919X7XB05588-A98299A-R11-C40,18311,280.093062309495,C
5,SA919X7XB05588-A98299A-R11-C48,17731,279.424470293127,C
5,SA919X7XB05588-A98299A-R11-C68,11949,272.35879716108,C
5,SA919X7XB05588-A98299A-R12-C17,19473,276.237206120962,C
5,SA919X7XB05588-A98299A-R12-C19,16021,278.599948401254,C
5,SA919X7XB05588-A98299A-R12-C22,14965,280.608972299395,C
5,SA919X7XB05588-A98299A-R12-C23,20119,271.31071107777,C
5,SA919X7XB05588-A98299A-R12-C25,28111,278.82699374305,C
5,SA919X7XB05588-A98299A-R12-C28,18029,278.810587999143,C
5,SA919X7XB05588-A98299A-R12-C30,13944,640.282531105732,B
5,SA919X7XB05588-A98299A-R12-C35,27001,286.384662200388,C
5,SA919X7XB05588-A98299A-R12-C36,23003,277.785706302907,C
5,SA919X7XB05588-A98299A-R12-C41,19329,273.688990453211,C
5,SA919X7XB05588-A98299A-R12-C45,9406,288.706789612811,C
5,SA919X7XB05588-A98299A-R12-C46,20237,274.170544507129,C
5,SA919X7XB05588-A98299A-R12-C47,20937,279.042675039543,C
5,SA919X7XB05588-A98299A-R12-C51,20615,276.549180554017,C
5,SA919X7XB05588-A98299A-R12-C55,18697,266.067795544507,C
5,SA919X7XB05588-A98299A-R12-C57,19753,272.102331828197,C
5,SA919X7XB05588-A98299A-R12-C60,19970,266.644914287772,C
5,SA919X7XB05588-A98299A-R12-C67,21419,283.774612713817,C
5,SA919X7XB05588-A98299A-R12-C69,19267,290.759222103825,C
5,SA919X7XB05588-A98299A-R12-C70,17858,277.092323476962,C
5,SA919X7XB05588-A98299A-R13-C13,19097,283.760383771201,C
5,SA919X7XB05588-A98299A-R13-C14,17100,276.549490394511,C
5,SA919X7XB05588-A98299A-R13-C23,10647,273.60869306166,C
5,SA919X7XB05588-A98299A-R13-C27,13472,283.967964371018,C
5,SA919X7XB05588-A98299A-R13-C30,16183,279.854293170835,C
5,SA919X7XB05588-A98299A-R13-C31,16050,264.468599707209,C
5,SA919X7XB05588-A98299A-R13-C36,13966,278.753340357607,C
5,SA919X7XB05588-A98299A-R13-C49,17591,281.42656081879,C
5,SA919X7XB05588-A98299A-R13-C51,16484,276.427842327625,C
5,SA919X7XB05588-A98299A-R13-C56,16303,274.592525837093,C
5,SA919X7XB05588-A98299A-R13-C60,16842,266.918165875123,C
5,SA919X7XB05588-A98299A-R13-C67,14969,275.330919584371,C
5,SA919X7XB05588-A98299A-R14-C11,15915,279.048813004182,C
5,SA919X7XB05588-A98299A-R14-C13,22083,285.838936784926,C
5,SA919X7XB05588-A98299A-R14-C14,18803,271.158758253685,C
5,SA919X7XB05588-A98299A-R14-C16,18679,274.681222972131,C
5,SA919X7XB05588-A98299A-R14-C17,16302,280.117355426876,C
5,SA919X7XB05588-A98299A-R14-C19,12710,276.682456124236,C
5,SA919X7XB05588-A98299A-R14-C21,16756,279.090542593003,C
5,SA919X7XB05588-A98299A-R14-C22,14724,276.359777430509,C
5,SA919X7XB05588-A98299A-R14-C23,14801,205.366532948,B
5,SA919X7XB05588-A98299A-R14-C24,20345,277.184882824473,C
5,SA919X7XB05588-A98299A-R14-C25,20839,278.218567121608,C
5,SA919X7XB05588-A98299A-R14-C27,15200,274.233098746909,C
5,SA919X7XB05588-A98299A-R14-C28,18520,275.634923849904,C
5,SA919X7XB05588-A98299A-R14-C31,20084,271.96032149968,C
5,SA919X7XB05588-A98299A-R14-C35,22363,283.338966095747,C
5,SA919X7XB05588-A98299A-R14-C37,18314,284.405541961799,B
5,SA919X7XB05588-A98299A-R14-C38,8519,213.216501029576,B
5,SA919X7XB05588-A98299A-R14-C41,18599,214.362022809743,B
5,SA919X7XB05588-A98299A-R14-C51,20895,274.441197053727,C
5,SA919X7XB05588-A98299A-R14-C54,17496,279.353975397225,C
5,SA919X7XB05588-A98299A-R14-C59,18543,277.608265978193,C
5,SA919X7XB05588-A98299A-R14-C64,18543,273.522958346597,C
5,SA919X7XB05588-A98299A-R14-C67,20640,279.347963367945,C
5,SA919X7XB05588-A98299A-R14-C70,15846,286.718533150273,C
5,SA919X7XB05588-A98299A-R15-C12,17092,273.276477473477,C
5,SA919X7XB05588-A98299A-R15-C14,20543,269.948352011234,C
5,SA919X7XB05588-A98299A-R15-C16,20683,277.489955036859,C
5,SA919X7XB05588-A98299A-R15-C37,17972,272.215934074307,C
5,SA919X7XB05588-A98299A-R15-C38,11989,285.156224053726,C
5,SA919X7XB05588-A98299A-R15-C39,19469,270.519591783896,C
5,SA919X7XB05588-A98299A-R15-C46,18138,274.892566583942,C
5,SA919X7XB05588-A98299A-R15-C52,14651,276.18467491325,C
5,SA919X7XB05588-A98299A-R15-C56,20109,267.117888620376,C
5,SA919X7XB05588-A98299A-R15-C70,18153,273.471150023844,C
5,SA919X7XB05588-A98299A-R16-C07,16585,275.995792713383,C
5,SA919X7XB05588-A98299A-R16-C09,20852,281.132924603073,C
5,SA919X7XB05588-A98299A-R16-C14,21204,282.87147446242,C
5,SA919X7XB05588-A98299A-R16-C16,16017,271.107727825228,C
5,SA919X7XB05588-A98299A-R16-C22,11649,276.28946122347,B
5,SA919X7XB05588-A98299A-R16-C24,17168,276.748861585242,C
5,SA919X7XB05588-A98299A-R16-C25,16680,273.096353311134,C
5,SA919X7XB05588-A98299A-R16-C29,14826,270.3298688153,C
5,SA919X7XB05588-A98299A-R16-C32,16474,282.249702356255,C
5,SA919X7XB05588-A98299A-R16-C36,14232,284.354168694405,C
5,SA919X7XB05588-A98299A-R16-C38,8814,285.358952099042,C
5,SA919X7XB05588-A98299A-R16-C39,17456,279.308351146387,C
5,SA919X7XB05588-A98299A-R16-C47,17263,281.608632237426,C
5,SA919X7XB05588-A98299A-R16-C48,15704,275.672389996979,C
5,SA919X7XB05588-A98299A-R16-C49,14056,283.081916452219,C
5,SA919X7XB05588-A98299A-R16-C64,13999,256.99777022059,C
5,SA919X7XB05588-A98299A-R16-C65,11763,274.173782011573,C
5,SA919X7XB05588-A98299A-R16-C70,14532,274.727822039693,C
5,SA919X7XB05588-A98299A-R17-C13,18412,268.268661066772,C
5,SA919X7XB05588-A98299A-R17-C14,18072,277.225267677701,C
5,SA919X7XB05588-A98299A-R17-C17,18042,276.899418261222,C
5,SA919X7XB05588-A98299A-R17-C21,18062,277.094992568367,C
5,SA919X7XB05588-A98299A-R17-C24,19922,279.918993004074,C
5,SA919X7XB05588-A98299A-R17-C27,15986,281.918325303972,C
5,SA919X7XB05588-A98299A-R17-C31,16448,276.265847374975,C
5,SA919X7XB05588-A98299A-R17-C32,17623,278.03616583841,C
5,SA919X7XB05588-A98299A-R17-C33,11096,284.081077171753,C
5,SA919X7XB05588-A98299A-R17-C35,20019,275.718040477179,C
5,SA919X7XB05588-A98299A-R17-C36,14490,278.940493438691,C
5,SA919X7XB05588-A98299A-R17-C37,17195,272.36489138201,C
5,SA919X7XB05588-A98299A-R17-C39,18691,275.448727614217,C
5,SA919X7XB05588-A98299A-R17-C41,18000,276.885332654862,C
5,SA919X7XB05588-A98299A-R17-C44,20473,288.988907633947,C
5,SA919X7XB05588-A98299A-R17-C48,18476,279.398502059788,B
5,SA919X7XB05588-A98299A-R17-C51,20356,270.36117384887,C
5,SA919X7XB05588-A98299A-R17-C54,16837,277.697445414734,C
5,SA919X7XB05588-A98299A-R17-C57,18652,283.320306196015,C
5,SA919X7XB05588-A98299A-R17-C60,19088,278.229147564772,C
5,SA919X7XB05588-A98299A-R17-C67,19209,275.90366340669,C
