,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
1334,2710.02517,-1.2456662,0.222157,-5.607145,2.06E-08,1.46E-06,ENSG00000164109,MAD2L1
1893,18908.81329,-1.2321635,0.2661865,-4.628947,3.68E-06,1.30E-04,ENSG00000213741,RPS29
778,337.293,-1.2311251,0.3674909,-3.350083,8.08E-04,1.03E-02,ENSG00000132141,CCT6B
1585,256.89866,-1.2306283,0.3253472,-3.782508,1.55E-04,2.81E-03,ENSG00000175899,A2M
1847,9288.54974,-1.2221267,0.1849397,-6.608243,3.89E-11,4.51E-09,ENSG00000198898,CAPZA2
1803,6712.68957,-1.2213297,0.2618866,-4.663583,3.11E-06,1.12E-04,ENSG00000197632,SERPINB2
1586,517.73029,-1.2209441,0.2342978,-5.211079,1.88E-07,9.85E-06,ENSG00000176124,DLEU1
717,346.26332,-1.2196496,0.3074121,-3.967474,7.26E-05,1.53E-03,ENSG00000128271,ADORA2A
965,388.48915,-1.2153801,0.29972,-4.055052,5.01E-05,1.13E-03,ENSG00000139211,AMIGO2
100,878.04361,-1.2150964,0.2475773,-4.907948,9.20E-07,3.93E-05,ENSG00000061918,GUCY1B1
1959,122.6284,-1.2094217,0.4255132,-2.842266,4.48E-03,3.82E-02,ENSG00000261115,TMEM178B
449,366.82267,-1.2080818,0.3223396,-3.747854,1.78E-04,3.14E-03,ENSG00000110427,KIAA1549L
197,574.90119,-1.204764,0.2451079,-4.91524,8.87E-07,3.80E-05,ENSG00000083457,ITGAE
1813,1513.64379,-1.2026625,0.2305948,-5.21548,1.83E-07,9.65E-06,ENSG00000198146,ZNF770
582,295.17401,-1.1933084,0.2944539,-4.052616,5.06E-05,1.14E-03,ENSG00000118242,MREG
564,6609.08441,-1.1889355,0.2257564,-5.266453,1.39E-07,7.59E-06,ENSG00000116918,TSNAX
1446,123.88833,-1.1888775,0.4114104,-2.889761,3.86E-03,3.42E-02,ENSG00000168143,FAM83B
1357,301.66986,-1.1885861,0.3363613,-3.533659,4.10E-04,6.11E-03,ENSG00000164683,HEY1
1419,161.20773,-1.187496,0.3460952,-3.431125,6.01E-04,8.21E-03,ENSG00000166682,TMPRSS5
1123,2382.36344,-1.1838873,0.2371454,-4.992242,5.97E-07,2.74E-05,ENSG00000150961,SEC24D
1467,1404.95159,-1.1817215,0.1988888,-5.94162,2.82E-09,2.50E-07,ENSG00000168843,FSTL5
627,5896.89673,-1.1784526,0.2157439,-5.462275,4.70E-08,2.94E-06,ENSG00000120992,LYPLA1
473,5142.93364,-1.1768501,0.1842091,-6.388664,1.67E-10,1.76E-08,ENSG00000111912,NCOA7
614,254.55331,-1.1755627,0.3424043,-3.433259,5.96E-04,8.17E-03,ENSG00000120289,MAGEB4
1544,1332.26793,-1.175294,0.2008337,-5.852076,4.85E-09,4.07E-07,ENSG00000172243,CLEC7A
1706,338.03512,-1.1743484,0.2956548,-3.972026,7.13E-05,1.51E-03,ENSG00000185745,IFIT1
333,1669.09876,-1.1728395,0.2185845,-5.365611,8.07E-08,4.68E-06,ENSG00000104231,ZFAND1
1558,111.65169,-1.168423,0.3986633,-2.930852,3.38E-03,3.09E-02,ENSG00000173467,AGR3
827,98508.1986,-1.1679334,0.2132875,-5.475864,4.35E-08,2.75E-06,ENSG00000134419,RPS15A
675,87564.34042,-1.167841,0.2084298,-5.603043,2.11E-08,1.49E-06,ENSG00000124614,RPS10
