,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
2153,4.18E+02,3.9760977,0.7756094,5.126417,2.95E-07,6.83E-06,ENSG00000156413,FUT6
2041,4.01E+01,3.9744341,1.2609077,3.152042,1.62E-03,9.94E-03,ENSG00000151365,THRSP
2606,6.66E+02,3.9715928,0.3891202,10.206597,1.85E-24,4.13E-22,ENSG00000168394,TAP1
2825,3.67E+01,3.9655146,1.1679651,3.395234,6.86E-04,4.96E-03,ENSG00000173930,SLCO4C1
2107,2.97E+01,3.9646773,1.2796825,3.098173,1.95E-03,1.16E-02,ENSG00000154133,ROBO4
2157,1.30E+02,3.9635527,0.872428,4.543129,5.54E-06,8.60E-05,ENSG00000156500,FAM122C
2019,2.78E+01,3.9587297,1.2597974,3.142354,1.68E-03,1.02E-02,ENSG00000150275,PCDH15
3731,2.15E+01,3.9575016,1.5195045,2.604468,9.20E-03,4.00E-02,ENSG00000242441,GTF2A1L
2356,1.84E+04,3.943566,0.351404,11.222313,3.17E-29,1.04E-26,ENSG00000163682,RPL9
1857,4.27E+01,3.9432314,1.0196192,3.867357,1.10E-04,1.11E-03,ENSG00000144339,TMEFF2
2336,2.75E+01,3.9400405,1.0653472,3.698363,2.17E-04,1.95E-03,ENSG00000163132,MSX1
2103,2.78E+01,3.9368246,1.318886,2.984962,2.84E-03,1.57E-02,ENSG00000154096,THY1
2985,3.39E+01,3.9297601,1.2450524,3.156301,1.60E-03,9.82E-03,ENSG00000179776,CDH5
1151,7.68E+01,3.9207781,1.1239823,3.488292,4.86E-04,3.74E-03,ENSG00000120729,MYOT
2331,1.38E+02,3.9179625,1.0043866,3.900851,9.59E-05,9.89E-04,ENSG00000163060,TEKT4
396,1.61E+02,3.9131894,0.7158996,5.466115,4.60E-08,1.30E-06,ENSG00000087116,ADAMTS2
3452,1.51E+01,3.8940754,1.4304776,2.722221,6.48E-03,3.05E-02,ENSG00000198844,ARHGEF15
918,8.71E+02,3.8908466,0.5330938,7.298615,2.91E-13,2.05E-11,ENSG00000112511,PHF1
3501,5.32E+01,3.8823807,1.0367154,3.744886,1.80E-04,1.66E-03,ENSG00000204311,PJVK
3744,1.52E+02,3.8679717,0.8847251,4.371947,1.23E-05,1.72E-04,ENSG00000243649,CFB
1354,2.68E+02,3.8584056,0.6905012,5.587834,2.30E-08,7.00E-07,ENSG00000129244,ATP1B2
2352,5.42E+03,3.8568611,0.996027,3.872245,1.08E-04,1.09E-03,ENSG00000163453,IGFBP7
3493,1.62E+03,3.8567026,0.3923992,9.828519,8.49E-23,1.56E-20,ENSG00000204264,PSMB8
2788,1.50E+01,3.850337,1.4369145,2.679587,7.37E-03,3.36E-02,ENSG00000173114,LRRN3
