,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
238,277.5654,1.1272961,0.3151621,3.576877,3.48E-04,2.91E-02,ENSG00000182141,ZNF708
232,356.8016,1.1408677,0.3462826,3.294615,9.86E-04,4.61E-02,ENSG00000178695,KCTD12
102,492.4485,1.1411548,0.2884389,3.956314,7.61E-05,1.26E-02,ENSG00000129317,PUS7L
121,596.7005,1.1470688,0.237647,4.826775,1.39E-06,9.40E-04,ENSG00000137941,TTLL7
289,974.8094,1.171785,0.2457784,4.767648,1.86E-06,1.13E-03,ENSG00000257743,MGAM2
70,2511.1998,1.1994547,0.3051028,3.931313,8.45E-05,1.26E-02,ENSG00000113494,PRLR
247,350.2913,1.2087096,0.3279366,3.685803,2.28E-04,2.35E-02,ENSG00000186472,PCLO
271,1285.0948,1.2200314,0.3000985,4.065436,4.79E-05,1.00E-02,ENSG00000198146,ZNF770
205,752.7837,1.2245518,0.3625268,3.377824,7.31E-04,3.99E-02,ENSG00000169554,ZEB2
277,403.1601,1.2372158,0.293901,4.209635,2.56E-05,7.18E-03,ENSG00000198947,DMD
145,588.0041,1.3347279,0.2799766,4.767284,1.87E-06,1.13E-03,ENSG00000150337,FCGR1A
157,957.2534,1.4205995,0.3935287,3.6099,3.06E-04,2.74E-02,ENSG00000155657,TTN
59,1024.7909,1.4653521,0.2409299,6.082069,1.19E-09,3.41E-06,ENSG00000110172,CHORDC1
131,341.0404,1.479006,0.3689491,4.008699,6.11E-05,1.15E-02,ENSG00000144426,NBEAL1
236,409.4338,1.5094957,0.3740779,4.035245,5.45E-05,1.10E-02,ENSG00000180776,ZDHHC20
126,371.7855,1.7045122,0.4749341,3.588945,3.32E-04,2.85E-02,ENSG00000143632,ACTA1
3,174.232,1.7499412,0.5155446,3.394355,6.88E-04,3.84E-02,ENSG00000008086,CDKL5
8,385.2281,1.7560486,0.4810272,3.650622,2.62E-04,2.51E-02,ENSG00000022267,FHL1
288,865.8696,1.761912,0.3707318,4.752525,2.01E-06,1.16E-03,ENSG00000257315,ZBED6
225,274.7987,1.7875885,0.366921,4.871862,1.11E-06,9.22E-04,ENSG00000176887,SOX11
119,176.9215,1.9620727,0.3494476,5.614785,1.97E-08,3.78E-05,ENSG00000137558,PI15
30,195.3473,2.0909992,0.4414838,4.736299,2.18E-06,1.19E-03,ENSG00000079215,SLC1A3
4,177.2877,2.1965531,0.379898,5.781955,7.38E-09,1.70E-05,ENSG00000008196,TFAP2B
169,175.6074,8.3732722,2.1526394,3.88977,1.00E-04,1.43E-02,ENSG00000159251,ACTC1
58,357.7353,11.8573497,3.6874442,3.215601,1.30E-03,4.96E-02,ENSG00000109061,MYH1
