,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
2771,8.89E+03,-0.9251098,0.12431977,-7.441373,9.96E-14,9.86E-12,ENSG00000176978,DPP7
502,1.75E+03,-0.9246418,0.17882355,-5.170694,2.33E-07,5.44E-06,ENSG00000099326,MZF1
2161,2.52E+03,-0.9242305,0.16080226,-5.747621,9.05E-09,3.24E-07,ENSG00000158555,GDPD5
2231,6.37E+03,-0.9220693,0.12249211,-7.527582,5.17E-14,5.45E-12,ENSG00000161996,WDR90
2077,6.18E+03,-0.9209639,0.1423178,-6.471178,9.72E-11,5.57E-09,ENSG00000154358,OBSCN
1375,7.22E+02,-0.9209282,0.31075036,-2.963563,3.04E-03,1.60E-02,ENSG00000130528,HRC
3364,6.31E+02,-0.9187194,0.27669058,-3.320386,8.99E-04,5.91E-03,ENSG00000235098,ANKRD65
1321,2.07E+03,-0.9171214,0.18374582,-4.99125,6.00E-07,1.20E-05,ENSG00000128159,TUBGCP6
2165,1.45E+04,-0.9151714,0.10635646,-8.604757,7.65E-18,1.51E-15,ENSG00000158863,FAM160B2
453,1.50E+04,-0.9137998,0.10585303,-8.632722,5.99E-18,1.24E-15,ENSG00000090238,YPEL3
3333,7.93E+02,-0.9132657,0.2467147,-3.701708,2.14E-04,1.81E-03,ENSG00000215375,MYL5
2308,1.85E+03,-0.9126947,0.18134761,-5.032847,4.83E-07,9.98E-06,ENSG00000163565,IFI16
3183,3.07E+03,-0.9125459,0.14787009,-6.171268,6.77E-10,3.29E-08,ENSG00000198315,ZKSCAN8
1858,5.52E+02,-0.9112728,0.31018257,-2.937859,3.30E-03,1.72E-02,ENSG00000145014,TMEM44
2248,4.01E+02,-0.9096845,0.34242941,-2.656561,7.89E-03,3.39E-02,ENSG00000162591,MEGF6
475,4.74E+02,-0.9085383,0.30803313,-2.949482,3.18E-03,1.67E-02,ENSG00000092607,TBX15
2951,2.54E+03,-0.905542,0.15770394,-5.742038,9.35E-09,3.32E-07,ENSG00000184381,PLA2G6
607,3.40E+02,-0.9039715,0.36171153,-2.49915,1.24E-02,4.87E-02,ENSG00000102032,RENBP
2217,2.27E+03,-0.9038662,0.16343489,-5.530436,3.19E-08,9.43E-07,ENSG00000161010,MRNIP
3007,1.46E+03,-0.9037242,0.2141422,-4.220206,2.44E-05,2.89E-04,ENSG00000185950,IRS2
2866,5.86E+02,-0.9035565,0.33288053,-2.714357,6.64E-03,2.96E-02,ENSG00000181652,ATG9B
3158,7.46E+02,-0.9028571,0.2654047,-3.401813,6.69E-04,4.65E-03,ENSG00000197757,HOXC6
2189,1.15E+03,-0.9014471,0.21429598,-4.206551,2.59E-05,3.05E-04,ENSG00000160072,ATAD3B
3194,6.55E+02,-0.901435,0.34731311,-2.595454,9.45E-03,3.93E-02,ENSG00000198542,ITGBL1
3120,3.22E+03,-0.9013842,0.21248605,-4.242087,2.21E-05,2.67E-04,ENSG00000196923,PDLIM7
