ens_gene_id,logFC,logCPM,F,PValue,FDR
ENSG00000162775,0.129451852915756,2.71883089499305,0.463635712480585,0.514976106623381,0.71521564937407
ENSG00000101255,-0.169238564025487,3.71925360223077,0.463599015340575,0.514992288904946,0.71521564937407
ENSG00000151224,0.170709079001579,1.41598374267214,0.463510587034244,0.515031286927474,0.71521564937407
ENSG00000068400,0.247353630921845,0.143883277694447,0.463401993390702,0.515079185720576,0.715219327901206
ENSG00000116406,-0.108150387080448,4.99532640795992,0.463195971661276,0.515170081395771,0.715282704369427
ENSG00000103194,-0.10684769478593,6.00012900402278,0.463066196635128,0.515227352924118,0.715299388697287
ENSG00000141579,-0.119617799044611,3.56868928079849,0.462663513265993,0.515405138966953,0.715483367865068
ENSG00000176842,0.110104033265957,5.38515913765151,0.462060257259563,0.515671694576172,0.715655795919256
ENSG00000147536,0.114440415761712,3.58158608078964,0.462008142484439,0.515694734264308,0.715655795919256
ENSG00000189079,-0.104646926813271,4.33611122621003,0.461842773920472,0.51576785573183,0.715655795919256
ENSG00000141026,0.126681069451424,3.29601948959246,0.461819909200529,0.515777967423096,0.715655795919256
ENSG00000183979,-0.489888853843138,-2.53673756711092,0.461785677753327,0.515793106632226,0.715655795919256
ENSG00000163565,-0.229042549121184,4.26876609498356,0.461767799085854,0.515801013989129,0.715655795919256
ENSG00000127804,-0.104671999787685,4.03808630530553,0.461209742629974,0.516047945373367,0.71593555907763
ENSG00000264343,-0.238313525109073,5.58209261148033,0.460924506509913,0.516174243957436,0.716047928733653
ENSG00000117862,-0.126855195246744,5.58078321414274,0.459849967700675,0.516650558200391,0.716624661998692
ENSG00000101846,0.106423127956626,3.88713758688271,0.459782103002258,0.516680668615532,0.716624661998692
ENSG00000204348,0.105654512551947,4.23385207248941,0.458843995565656,0.517097230261701,0.717053042663286
ENSG00000135372,-0.103400120501128,5.36142365547582,0.458782160167961,0.517124710198331,0.717053042663286
ENSG00000146707,-0.11627507970778,4.0052224916891,0.458695367766332,0.517163285791195,0.717053042663286
ENSG00000162688,-0.106798185563932,3.76795281101145,0.458678032673679,0.517170991165472,0.717053042663286
ENSG00000103507,0.114309993572142,5.8491226462939,0.458259403454957,0.517357135868221,0.717199618292774
ENSG00000145423,0.214778330691192,2.27002458419416,0.45808178866875,0.517436151013243,0.717199618292774
ENSG00000198252,-0.132888396416435,3.02488930998219,0.45805222592284,0.517449304746034,0.717199618292774
ENSG00000179094,0.130147295175161,3.1254029625134,0.458032215230804,0.517458208718891,0.717199618292774
ENSG00000066827,0.116370910314135,3.23497682402443,0.457469271825934,0.517708815042091,0.717484044765918
ENSG00000151490,-0.327381695902388,-1.09296977861009,0.4572345092834,0.51781339235417,0.717566059928985
ENSG00000161011,0.135801377774407,5.128550331086,0.457130794457456,0.517859605865192,0.717567189471835
ENSG00000196946,-0.375783639271932,-2.50036832199676,0.456886355871807,0.517968554248669,0.717655239170272
ENSG00000170633,-0.107885725453937,3.84045870799569,0.456443637778135,0.51816598781112,0.717790437541659
ENSG00000179855,-0.183725353107899,2.04368238440843,0.456321971949311,0.518220270545797,0.717790437541659
ENSG00000160714,0.122222262578107,7.04658369112248,0.456201975801028,0.518273818861446,0.717790437541659
ENSG00000255346,-0.244434810493939,-0.513130837580702,0.456197280726959,0.518275914252236,0.717790437541659
ENSG00000064652,0.179310315962818,1.14305754369949,0.456097012707404,0.51832066724934,0.717790437541659
ENSG00000057757,-0.123455773470115,3.80003562296357,0.455984683164768,0.518370812388653,0.717790437541659
ENSG00000130312,-0.120376759060703,4.72836762513783,0.45595509690644,0.518384021544859,0.717790437541659
ENSG00000160117,0.197420655300088,1.89173183772708,0.455716227467837,0.51849069111973,0.717815511728492
ENSG00000173876,0.305633227817463,-0.60798825307326,0.455655523065678,0.518517805902132,0.717815511728492
ENSG00000132792,0.131083878778246,4.08279054258802,0.455600805810445,0.518542248708927,0.717815511728492
ENSG00000110723,-0.867535977749161,1.36336105337682,0.455453428698622,0.518608094545511,0.717815511728492
ENSG00000131773,-0.128953997727764,5.42025353043725,0.455343479981024,0.518657228250017,0.717815511728492
ENSG00000156504,-0.111620218664126,3.97841526744117,0.455304578323556,0.518674614668551,0.717815511728492
ENSG00000169230,0.135217530518058,7.14428362094434,0.45508188147642,0.518774166373396,0.717852756184965
ENSG00000100033,0.277059260177525,-1.18986529200264,0.455041192298156,0.518792359477468,0.717852756184965
ENSG00000009724,0.254569230811503,-0.734381239089163,0.45459432263893,0.518992245050084,0.718066476300912
ENSG00000151233,-0.124049676375752,3.12470163795303,0.454444526352872,0.519059281809991,0.71809636834037
ENSG00000140386,0.132438698119504,3.63429699764845,0.453816489525272,0.519340519068053,0.718422566461548
ENSG00000176101,0.166147991517959,6.29985776172565,0.453041518866503,0.519687951854132,0.718787407565306
ENSG00000222046,0.408347267575926,-3.00466351452062,0.453025338963162,0.519695210278142,0.718787407565306
ENSG00000161395,0.109172999568628,3.72433106922481,0.452593500800664,0.519889007081832,0.718992531799409
ENSG00000254706,-0.390353287404734,-3.07723028829937,0.452313079511897,0.520014925630333,0.719103754550573
ENSG00000106948,0.120985118696282,2.97475693326022,0.452049134861075,0.520133498453541,0.719141074191181
ENSG00000132122,0.139539151045542,2.48120984668053,0.451812783041815,0.520239719166742,0.719141074191181
ENSG00000135823,0.12021377034828,6.21652914983478,0.451700740976914,0.520290087239911,0.719141074191181
ENSG00000176407,-0.115292812950521,6.01316050691078,0.451699534514504,0.520290629650717,0.719141074191181
ENSG00000235374,-0.315664967173001,-1.53807400824779,0.451679592778978,0.520299595367527,0.719141074191181
ENSG00000271793,-0.26034504768764,-0.909533703178506,0.451645551282427,0.520314900952192,0.719141074191181
ENSG00000205090,0.347959890431376,-1.2405435579697,0.451299233858765,0.520470659194714,0.719233811158723
ENSG00000116455,-0.113909207666907,4.69075436741696,0.451291545662862,0.520474118008533,0.719233811158723
ENSG00000107077,-0.144755595605799,4.27693068013982,0.451077636867494,0.520570370131559,0.719233811158723
ENSG00000143622,-0.100154866127532,4.83581673402254,0.450712630847689,0.520734689201455,0.719233811158723
ENSG00000206053,-0.116052371637073,7.22584955279333,0.450678599507518,0.520750014509194,0.719233811158723
ENSG00000131969,0.398843552410714,-1.19097011434303,0.450522339019764,0.520820394169796,0.719233811158723
ENSG00000152904,-0.12423812496259,6.1442022387993,0.45047501621956,0.520841711902543,0.719233811158723
ENSG00000188385,0.227377089828544,1.98241050984085,0.45045774680238,0.520849491753766,0.719233811158723
ENSG00000182087,0.121175802841156,6.81708823360977,0.450438967694985,0.520857951968991,0.719233811158723
ENSG00000152439,0.146157531821801,2.82165858547463,0.450430274201446,0.520861868581427,0.719233811158723
ENSG00000175877,0.321352762692671,-0.534268354009982,0.450384391746959,0.520882540575345,0.719233811158723
ENSG00000163106,-0.262467996075186,-0.283610351318003,0.450153738374949,0.520986483317561,0.719309150514378
ENSG00000115268,-0.167927625318947,9.41844436547386,0.450061369382813,0.521028119969576,0.719309150514378
ENSG00000168904,-0.148633150104962,2.02215673392491,0.449106254436561,0.52145902266356,0.719841162639321
ENSG00000148824,-0.102713708769512,4.3568726797874,0.44873767712884,0.521625488453394,0.720008075320439
ENSG00000123353,-0.133419082545036,4.469305102472,0.448459248427481,0.521751306148982,0.720040420365617
ENSG00000166444,0.126557762732555,4.90725692641987,0.448441877253,0.521759157830905,0.720040420365617
ENSG00000169020,-0.193641993009292,5.64499921467787,0.448312119722146,0.521817814678862,0.720040420365617
ENSG00000169302,-0.191915214917271,0.809326998314302,0.448184514706249,0.521875510714707,0.720040420365617
ENSG00000198663,0.11677504266153,6.66762565544119,0.448181893696203,0.521876695919809,0.720040420365617
ENSG00000173376,0.402480194436281,-2.80821585063632,0.448023169510312,0.521948479593338,0.720076605433561
ENSG00000162896,0.24629656513411,6.70419697702386,0.447792617606924,0.522052781111304,0.720157641669163
ENSG00000169519,-0.123364202111195,3.36008681624461,0.447634865457121,0.5221241709232,0.720193266917889
ENSG00000164620,-0.161973092662582,3.45440858436074,0.447366124776148,0.522245830731604,0.720298219942734
ENSG00000184863,0.133237188130932,5.06093025588937,0.447137021494844,0.522349589163972,0.720343151207787
ENSG00000198081,-0.113013179706953,3.23992270343248,0.447092944179432,0.522369555810683,0.720343151207787
